Facility,WWTP,Date,Lab,Target_Name,Received_WW_vol,Filtered_WW_vol,Copies_per_uL_RNA,PoissonConfMax_per_uL_RNA,PoissonConfMin_per_uL_RNA,Copies_Per_Liter_WW,Ct,AcceptedDroplets,PositiveDroplets,Sample_ID,Detection_Limit,Positivity,Sample_Type,Surrogate_virus_input_per.L.WW,Percentage_recovery_BCoV,Comments,Well Position,PoissonConfMax_Per_Liter_WW,PoissonConfMin_Per_Liter_WW
Coop El,COOE,9/7/21,R,SARS CoV-2 N2,,50,1.98,3.52,1.1,6600,,12925,10,0907.COOE-1,2342.59,Positive,Composite,,,,C3,11733.33,3666.67
Coop El,COOE,9/7/21,R,SARS CoV-2 N1,,50,1.76,3.3,0.88,5866.67,,12925,9,0907.COOE-1,3860.57,Positive,Composite,,,,C3,11000,2933.33
Coop El,COOE,9/7/21,R,SARS CoV-2 N2,,50,4.4,6.6,2.64,14666.67,,12478,21,0907.COOE-2,2342.59,Positive,Composite,,,,D3,22000,8800
Coop El,COOE,9/7/21,R,SARS CoV-2 N1,,50,4.84,7.04,3.08,16133.33,,12478,23,0907.COOE-2,3860.57,Positive,Composite,,,,D3,23466.67,10266.67
Cunningham El,CUNE,9/7/21,R,SARS CoV-2 N2,,50,649,671,624.8,2163333.33,,13052,2891,0907.CUNE-1,2342.59,Positive,Composite,,,,E3,2236666.67,2082666.67
Cunningham El,CUNE,9/7/21,R,SARS CoV-2 N1,,50,849.2,875.6,820.6,2830666.67,,13052,3649,0907.CUNE-1,3860.57,Positive,Composite,,,,E3,2918666.67,2735333.33
Cunningham El,CUNE,9/7/21,R,SARS CoV-2 N2,,50,699.6,723.8,673.2,2332000,,11747,2779,0907.CUNE-2,2342.59,Positive,Composite,,,,F3,2412666.67,2244000
Cunningham El,CUNE,9/7/21,R,SARS CoV-2 N1,,50,924,954.8,893.2,3080000,,11747,3529,0907.CUNE-2,3860.57,Positive,Composite,,,,F3,3182666.67,2977333.33
Davila El,DAVE,9/7/21,R,SARS CoV-2 N2,,50,0,0.53,0,0,,14846,0,0907.DAVE-1,2342.59,Negative,Composite,,,,G3,1760,0
Davila El,DAVE,9/7/21,R,SARS CoV-2 N1,,50,0,0.53,0,0,,14846,0,0907.DAVE-1,3860.57,Negative,Composite,,,,G3,1760,0
Davila El,DAVE,9/7/21,R,SARS CoV-2 N2,,50,0,0.62,0,0,,12482,0,0907.DAVE-2,2342.59,Negative,Composite,,,,H3,2053.33,0
Davila El,DAVE,9/7/21,R,SARS CoV-2 N1,,50,0,0.62,0,0,,12482,0,0907.DAVE-2,3860.57,Negative,Composite,,,,H3,2053.33,0
De Chaumes El,DECE,9/7/21,R,SARS CoV-2 N2,,50,0,0.46,0,0,,16675,0,0907.DECE-1,2342.59,Negative,Composite,,,,C4,1540,0
De Chaumes El,DECE,9/7/21,R,SARS CoV-2 N1,,50,0.15,0.75,0,513.33,,16675,1,0907.DECE-1,3860.57,Negative,Composite,,,,C4,2493.33,0
De Chaumes El,DECE,9/7/21,R,SARS CoV-2 N2,,50,0,0.53,0,0,,14807,0,0907.DECE-2,2342.59,Negative,Composite,,,,D4,1760,0
De Chaumes El,DECE,9/7/21,R,SARS CoV-2 N1,,50,0.18,0.84,0,586.67,,14807,1,0907.DECE-2,3860.57,Negative,Composite,,,,D4,2786.67,0
Deady Middle,DEAM,9/7/21,R,SARS CoV-2 N2,,50,0,0.51,0,0,,15269,0,0907.DEAM-1,2342.59,Negative,Composite,,,,A4,1686.67,0
Deady Middle,DEAM,9/7/21,R,SARS CoV-2 N1,,50,0.18,0.81,0,586.67,,15269,1,0907.DEAM-1,3860.57,Negative,Composite,,,,A4,2713.33,0
Deady Middle,DEAM,9/7/21,R,SARS CoV-2 N2,,50,0,0.51,0,0,,15426,0,0907.DEAM-2,2342.59,Negative,Composite,,,,B4,1686.67,0
Deady Middle,DEAM,9/7/21,R,SARS CoV-2 N1,,50,0.18,0.79,0,586.67,,15426,1,0907.DEAM-2,3860.57,Negative,Composite,,,,B4,2640,0
Durkee El,DURE,9/7/21,R,SARS CoV-2 N2,,50,0.35,1.17,0.04,1173.33,,14277,2,0907.DURE-1,2342.59,Negative,Composite,,,,E4,3886.67,146.67
Durkee El,DURE,9/7/21,R,SARS CoV-2 N1,,50,0,0.55,0,0,,14277,0,0907.DURE-1,3860.57,Negative,Composite,,,,E4,1833.33,0
Durkee El,DURE,9/7/21,R,SARS CoV-2 N2,,50,0.53,1.39,0.13,1760,,14857,3,0907.DURE-2,2342.59,Negative,Composite,,,,F4,4620,440
Durkee El,DURE,9/7/21,R,SARS CoV-2 N1,,50,0.35,1.12,0.04,1173.33,,14857,2,0907.DURE-2,3860.57,Negative,Composite,,,,F4,3740,146.67
Edison Middle,EDIM,9/7/21,R,SARS CoV-2 N2,,50,8.8,11.44,6.6,29333.33,,15278,52,0907.EDIM-1,2342.59,Positive,Composite,,,,G4,38133.33,22000
Edison Middle,EDIM,9/7/21,R,SARS CoV-2 N1,,50,11.66,14.74,9.24,38866.67,,15278,69,0907.EDIM-1,3860.57,Positive,Composite,,,,G4,49133.33,30800
Edison Middle,EDIM,9/7/21,R,SARS CoV-2 N2,,50,7.04,9.46,5.06,23466.67,,15039,41,0907.EDIM-2,2342.59,Positive,Composite,,,,H4,31533.33,16866.67
Edison Middle,EDIM,9/7/21,R,SARS CoV-2 N1,,50,14.08,17.38,11.22,46933.33,,15039,82,0907.EDIM-2,3860.57,Positive,Composite,,,,H4,57933.33,37400
Energized For Excellence Academy El,ENEE,9/7/21,R,SARS CoV-2 N2,,50,114.84,124.52,105.16,382800,,12420,539,0907.ENEE-1,2342.59,Positive,Composite,,,,A5,415066.67,350533.33
Energized For Excellence Academy El,ENEE,9/7/21,R,SARS CoV-2 N1,,50,140.36,151.14,129.8,467866.67,,12420,656,0907.ENEE-1,3860.57,Positive,Composite,,,,A5,503800,432666.67
Energized For Excellence Academy El,ENEE,9/7/21,R,SARS CoV-2 N2,,50,104.28,113.08,95.7,347600,,14345,567,0907.ENEE-2,2342.59,Positive,Composite,,,,B5,376933.33,319000
Energized For Excellence Academy El,ENEE,9/7/21,R,SARS CoV-2 N1,,50,123.86,133.1,114.4,412866.67,,14345,670,0907.ENEE-2,3860.57,Positive,Composite,,,,B5,443666.67,381333.33
Farias Early Childhood Center,FARC,9/7/21,R,SARS CoV-2 N2,,50,0,0.51,0,0,,15114,0,0907.FARC-1,2342.59,Negative,Composite,,,,C5,1686.67,0
Farias Early Childhood Center,FARC,9/7/21,R,SARS CoV-2 N1,,50,0.18,0.81,0,586.67,,15114,1,0907.FARC-1,3860.57,Negative,Composite,,,,C5,2713.33,0
Farias Early Childhood Center,FARC,9/7/21,R,SARS CoV-2 N2,,50,1.76,3.3,0.88,5866.67,,11994,8,0907.FARC-2,2342.59,Positive,Composite,,,,D5,11000,2933.33
Farias Early Childhood Center,FARC,9/7/21,R,SARS CoV-2 N1,,50,0.64,1.72,0.15,2126.67,,11994,3,0907.FARC-2,3860.57,Negative,Composite,,,,D5,5720,513.33
Fonville Middle,FONM,9/7/21,R,SARS CoV-2 N2,,50,0,0.59,0,0,,13151,0,0907.FONM-1,2342.59,Negative,Composite,,,,G5,1980,0
Fonville Middle,FONM,9/7/21,R,SARS CoV-2 N1,,50,0,0.59,0,0,,13151,0,0907.FONM-1,3860.57,Negative,Composite,,,,G5,1980,0
Fonville Middle,FONM,9/7/21,R,SARS CoV-2 N2,,50,0,0.66,0,0,,11708,0,0907.FONM-2,2342.59,Negative,Composite,,,,H5,2200,0
Fonville Middle,FONM,9/7/21,R,SARS CoV-2 N1,,50,0.22,1.06,0,733.33,,11708,1,0907.FONM-2,3860.57,Negative,Composite,,,,H5,3520,0
Fonwood Early Childhood Ctr,FONC,9/7/21,R,SARS CoV-2 N2,,12,0,0.55,0,0,,13956,0,0907.FONC-1,9760.8,Negative,Composite,,,,E5,7638.89,0
Fonwood Early Childhood Ctr,FONC,9/7/21,R,SARS CoV-2 N1,,12,0,0.55,0,0,,13956,0,0907.FONC-1,16085.72,Negative,Composite,,,,E5,7638.89,0
Fonwood Early Childhood Ctr,FONC,9/7/21,R,SARS CoV-2 N2,,14,0,0.62,0,0,,12790,0,0907.FONC-2,8366.4,Negative,Composite,,,,F5,7333.33,0
Fonwood Early Childhood Ctr,FONC,9/7/21,R,SARS CoV-2 N1,,14,0,0.62,0,0,,12790,0,0907.FONC-2,13787.76,Negative,Composite,,,,F5,7333.33,0
Franklin El,FRAE,9/7/21,R,SARS CoV-2 N2,,50,0,0.66,0,0,,11593,0,0907.FRAE-1,2342.59,Negative,Composite,,,,A6,2200,0
Franklin El,FRAE,9/7/21,R,SARS CoV-2 N1,,50,0,0.66,0,0,,11593,0,0907.FRAE-1,3860.57,Negative,Composite,,,,A6,2200,0
Franklin El,FRAE,9/7/21,R,SARS CoV-2 N2,,50,0,0.62,0,0,,12611,0,0907.FRAE-2,2342.59,Negative,Composite,,,,B6,2053.33,0
Franklin El,FRAE,9/7/21,R,SARS CoV-2 N1,,50,0,0.62,0,0,,12611,0,0907.FRAE-2,3860.57,Negative,Composite,,,,B6,2053.33,0
Gallegos El,GALE,9/7/21,R,SARS CoV-2 N2,,50,0.2,0.9,0,660,,13546,1,0907.GALE-1,2342.59,Negative,Composite,,,,C6,3006.67,0
Gallegos El,GALE,9/7/21,R,SARS CoV-2 N1,,50,0.37,1.23,0.07,1246.67,,13546,2,0907.GALE-1,3860.57,Negative,Composite,,,,C6,4106.67,220
Gallegos El,GALE,9/7/21,R,SARS CoV-2 N2,,50,0.22,1.1,0,733.33,,11224,1,0907.GALE-2,2342.59,Negative,Composite,,,,D6,3666.67,0
Gallegos El,GALE,9/7/21,R,SARS CoV-2 N1,,50,0.22,1.1,0,733.33,,11224,1,0907.GALE-2,3860.57,Negative,Composite,,,,D6,3666.67,0
Harris J R El,HARE,9/7/21,R,SARS CoV-2 N2,,50,0,0.64,0,0,,12201,0,0907.HARE-1,2342.59,Negative,Composite,,,,E6,2126.67,0
Harris J R El,HARE,9/7/21,R,SARS CoV-2 N1,,50,0,0.64,0,0,,12201,0,0907.HARE-1,3860.57,Negative,Composite,,,,E6,2126.67,0
Harris J R El,HARE,9/7/21,R,SARS CoV-2 N2,,50,0,0.59,0,0,,13183,0,0907.HARE-2,2342.59,Negative,Composite,,,,F6,1980,0
Harris J R El,HARE,9/7/21,R,SARS CoV-2 N1,,50,0.2,0.95,0,660,,13183,1,0907.HARE-2,3860.57,Negative,Composite,,,,F6,3153.33,0
Henry Middle,HENM,9/7/21,R,SARS CoV-2 N2,,50,44.88,50.82,39.16,149600,,13117,226,0907.HENM-1,2342.59,Positive,Composite,,,,G6,169400,130533.33
Henry Middle,HENM,9/7/21,R,SARS CoV-2 N1,,50,54.34,60.94,47.96,181133.33,,13117,273,0907.HENM-1,3860.57,Positive,Composite,,,,G6,203133.33,159866.67
Henry Middle,HENM,9/7/21,R,SARS CoV-2 N2,,50,37.62,42.9,32.56,125400,,13895,201,0907.HENM-2,2342.59,Positive,Composite,,,,H6,143000,108533.33
Henry Middle,HENM,9/7/21,R,SARS CoV-2 N1,,50,45.76,51.7,40.04,152533.33,,13895,244,0907.HENM-2,3860.57,Positive,Composite,,,,H6,172333.33,133466.67
Houston Math Science And Technology Center,HOUC,9/7/21,R,SARS CoV-2 N2,,50,128.48,137.5,119.46,428266.67,,16203,785,0907.HOUC-1,2342.59,Positive,Composite,,,,A7,458333.33,398200
Houston Math Science And Technology Center,HOUC,9/7/21,R,SARS CoV-2 N1,,50,161.26,171.38,151.14,537533.33,,16203,979,0907.HOUC-1,3860.57,Positive,Composite,,,,A7,571266.67,503800
Houston Math Science And Technology Center,HOUC,9/7/21,R,SARS CoV-2 N2,,50,150.48,160.38,140.58,501600,,15940,900,0907.HOUC-2,2342.59,Positive,Composite,,,,B7,534600,468600
Houston Math Science And Technology Center,HOUC,9/7/21,R,SARS CoV-2 N1,,50,186.12,197.12,175.12,620400,,15940,1106,0907.HOUC-2,3860.57,Positive,Composite,,,,B7,657066.67,583733.33
Laurenzo Early Childhood Ctr,LAUC,9/7/21,R,SARS CoV-2 N2,,50,0,0.51,0,0,,15148,0,0907.LAUC-1,2342.59,Negative,Composite,,,,C7,1686.67,0
Laurenzo Early Childhood Ctr,LAUC,9/7/21,R,SARS CoV-2 N1,,50,0,0.51,0,0,,15148,0,0907.LAUC-1,3860.57,Negative,Composite,,,,C7,1686.67,0
Laurenzo Early Childhood Ctr,LAUC,9/7/21,R,SARS CoV-2 N2,,50,0,0.55,0,0,,13912,0,0907.LAUC-2,2342.59,Negative,Composite,,,,D7,1833.33,0
Laurenzo Early Childhood Ctr,LAUC,9/7/21,R,SARS CoV-2 N1,,50,0,0.55,0,0,,13912,0,0907.LAUC-2,3860.57,Negative,Composite,,,,D7,1833.33,0
Lyons El,LYOE,9/7/21,R,SARS CoV-2 N2,,50,0,0.51,0,0,,15014,0,0907.LYOE-1,2342.59,Negative,Composite,,,,E7,1686.67,0
Lyons El,LYOE,9/7/21,R,SARS CoV-2 N1,,50,0.35,1.1,0.04,1173.33,,15014,2,0907.LYOE-1,3860.57,Negative,Composite,,,,E7,3666.67,146.67
Lyons El,LYOE,9/7/21,R,SARS CoV-2 N2,,50,0,0.57,0,0,,13393,0,0907.LYOE-2,2342.59,Negative,Composite,,,,F7,1906.67,0
Lyons El,LYOE,9/7/21,R,SARS CoV-2 N1,,50,0,0.57,0,0,,13393,0,0907.LYOE-2,3860.57,Negative,Composite,,,,F7,1906.67,0
Milby H S,MILS,9/7/21,R,SARS CoV-2 N2,,50,0,0.57,0,0,,13408,0,0907.MILS-1,2342.59,Negative,Composite,,,,G7,1906.67,0
Milby H S,MILS,9/7/21,R,SARS CoV-2 N1,,50,0.4,1.23,0.07,1320,,13408,2,0907.MILS-1,3860.57,Negative,Composite,,,,G7,4106.67,220
Milby H S,MILS,9/7/21,R,SARS CoV-2 N2,,50,0.2,0.97,0,660,,12819,1,0907.MILS-2,2342.59,Negative,Composite,,,,H7,3226.67,0
Milby H S,MILS,9/7/21,R,SARS CoV-2 N1,,50,0.62,1.61,0.15,2053.33,,12819,3,0907.MILS-2,3860.57,Negative,Composite,,,,H7,5353.33,513.33
Mistral Center For Early Childhood,MISC,9/7/21,R,SARS CoV-2 N2,,50,0.59,1.58,0.13,1980,,13021,3,0907.MISC-1,2342.59,Negative,Composite,,,,A8,5280,440
Mistral Center For Early Childhood,MISC,9/7/21,R,SARS CoV-2 N1,,50,0.99,2.16,0.35,3300,,13021,5,0907.MISC-1,3860.57,Negative,Composite,,,,A8,7186.67,1173.33
Mistral Center For Early Childhood,MISC,9/7/21,R,SARS CoV-2 N2,,50,0.37,1.23,0.07,1246.67,,13515,2,0907.MISC-2,2342.59,Negative,Composite,,,,B8,4106.67,220
Mistral Center For Early Childhood,MISC,9/7/21,R,SARS CoV-2 N1,,50,0.97,2.09,0.33,3226.67,,13515,5,0907.MISC-2,3860.57,Negative,Composite,,,,B8,6966.67,1100
Neff Ecc,NECC,9/7/21,R,SARS CoV-2 N2,,50,0,0.53,0,0,,14999,0,0907.NECC-1,2342.59,Negative,Composite,,,,C8,1760,0
Neff Ecc,NECC,9/7/21,R,SARS CoV-2 N1,,50,0,0.53,0,0,,14999,0,0907.NECC-1,3860.57,Negative,Composite,,,,C8,1760,0
Neff Ecc,NECC,9/7/21,R,SARS CoV-2 N2,,50,0,0.57,0,0,,13453,0,0907.NECC-2,2342.59,Negative,Composite,,,,D8,1906.67,0
Neff Ecc,NECC,9/7/21,R,SARS CoV-2 N1,,50,0,0.57,0,0,,13453,0,0907.NECC-2,3860.57,Negative,Composite,,,,D8,1906.67,0
Neff El,NEEL,9/7/21,R,SARS CoV-2 N2,,50,0,0.55,0,0,,14191,0,0907.NEEL-1,2342.59,Negative,Composite,,,,E8,1833.33,0
Neff El,NEEL,9/7/21,R,SARS CoV-2 N1,,50,0,0.55,0,0,,14191,0,0907.NEEL-1,3860.57,Negative,Composite,,,,E8,1833.33,0
Neff El,NEEL,9/7/21,R,SARS CoV-2 N2,,50,0,0.53,0,0,,14856,0,0907.NEEL-2,2342.59,Negative,Composite,,,,F8,1760,0
Neff El,NEEL,9/7/21,R,SARS CoV-2 N1,,50,0,0.53,0,0,,14856,0,0907.NEEL-2,3860.57,Negative,Composite,,,,F8,1760,0
North Forest H S,NORS,9/7/21,R,SARS CoV-2 N2,,50,0,0.48,0,0,,15911,0,0907.NORS-1,2342.59,Negative,Composite,,,,A9,1613.33,0
North Forest H S,NORS,9/7/21,R,SARS CoV-2 N1,,50,0,0.48,0,0,,15911,0,0907.NORS-1,3860.57,Negative,Composite,,,,A9,1613.33,0
North Forest H S,NORS,9/7/21,R,SARS CoV-2 N2,,50,0,0.53,0,0,,14583,0,0907.NORS-2,2342.59,Negative,Composite,,,,B9,1760,0
North Forest H S,NORS,9/7/21,R,SARS CoV-2 N1,,50,0,0.53,0,0,,14583,0,0907.NORS-2,3860.57,Negative,Composite,,,,B9,1760,0
Northline El,NORE,9/7/21,R,SARS CoV-2 N2,,50,0.33,1.06,0.04,1100,,15559,2,0907.NORE-1,2342.59,Negative,Composite,,,,G8,3520,146.67
Northline El,NORE,9/7/21,R,SARS CoV-2 N1,,50,0.66,1.56,0.2,2200,,15559,4,0907.NORE-1,3860.57,Negative,Composite,,,,G8,5206.67,660
Northline El,NORE,9/7/21,R,SARS CoV-2 N2,,50,0,0.53,0,0,,14972,0,0907.NORE-2,2342.59,Negative,Composite,,,,H8,1760,0
Northline El,NORE,9/7/21,R,SARS CoV-2 N1,,50,0.68,1.63,0.2,2273.33,,14972,4,0907.NORE-2,3860.57,Negative,Composite,,,,H8,5426.67,660
Reagan K-8 Educational Ctr,REAC,9/7/21,R,SARS CoV-2 N2,,50,0,0.59,0,0,,13244,0,0907.REAC-1,2342.59,Negative,Composite,,,,C9,1980,0
Reagan K-8 Educational Ctr,REAC,9/7/21,R,SARS CoV-2 N1,,50,0.2,0.92,0,660,,13244,1,0907.REAC-1,3860.57,Negative,Composite,,,,C9,3080,0
Reagan K-8 Educational Ctr,REAC,9/7/21,R,SARS CoV-2 N2,,50,0.18,0.84,0,586.67,,14799,1,0907.REAC-2,2342.59,Negative,Composite,,,,D9,2786.67,0
Reagan K-8 Educational Ctr,REAC,9/7/21,R,SARS CoV-2 N1,,50,0.35,1.12,0.04,1173.33,,14799,2,0907.REAC-2,3860.57,Negative,Composite,,,,D9,3740,146.67
