Facility,WWTP,Date,Lab,Target_Name,Received_WW_vol,Filtered_WW_vol,Copies_per_uL_RNA,PoissonConfMax_per_uL_RNA,PoissonConfMin_per_uL_RNA,Copies_Per_Liter_WW,Ct,AcceptedDroplets,PositiveDroplets,Sample_ID,Detection_Limit,Positivity,Sample_Type,Surrogate_virus_input_per.L.WW,Percentage_recovery_BCoV,Comments,Well Position,PoissonConfMax_Per_Liter_WW,PoissonConfMin_Per_Liter_WW
Sims Bayou North,SB,10/11/21,R,SARS CoV-2 N1,,50,6.38,9.24,4.4,21266.67,,11200,28,1011.SB-1,2919.02,Positive,Composite,,,,A8,30800,14666.67
Sims Bayou North,SB,10/11/21,R,SARS CoV-2 N2,,50,4.4,6.38,2.86,14666.67,,13763,23,1011.SB-2,2200,Positive,Composite,,,,B8,21266.67,9533.33
Sims Bayou North,SB,10/11/21,R,SARS CoV-2 N1,,50,6.38,8.8,4.4,21266.67,,13763,34,1011.SB-2,2919.02,Positive,Composite,,,,B8,29333.33,14666.67
Sims Bayou South,SS,10/11/21,R,SARS CoV-2 N2,,50,7.7,10.34,5.5,25666.67,,13577,40,1011.SS-1,2200,Positive,Composite,,,,G8,34466.67,18333.33
Sims Bayou South,SS,10/11/21,R,SARS CoV-2 N1,,50,9.68,12.76,7.26,32266.67,,13577,51,1011.SS-1,2919.02,Positive,Composite,,,,G8,42533.33,24200
Sims Bayou South,SS,10/11/21,R,SARS CoV-2 N2,,50,5.28,7.7,3.52,17600,,12505,26,1011.SS-2,2200,Positive,Composite,,,,H8,25666.67,11733.33
Sims Bayou South,SS,10/11/21,R,SARS CoV-2 N1,,50,9.02,11.88,6.6,30066.67,,12505,43,1011.SS-2,2919.02,Positive,Composite,,,,H8,39600,22000
Southeast,SE,10/11/21,R,SARS CoV-2 N2,,50,4.4,6.6,2.86,14666.67,,12947,22,1011.SE-1,2200,Positive,Composite,,,,C8,22000,9533.33
Southeast,SE,10/11/21,R,SARS CoV-2 N1,,50,8.14,11,5.94,27133.33,,12947,41,1011.SE-1,2919.02,Positive,Composite,,,,C8,36666.67,19800
Southeast,SE,10/11/21,R,SARS CoV-2 N2,,50,1.76,3.08,0.88,5866.67,,13238,9,1011.SE-2,2200,Positive,Composite,,,,D8,10266.67,2933.33
Southeast,SE,10/11/21,R,SARS CoV-2 N1,,50,2.64,4.18,1.32,8800,,13238,13,1011.SE-2,2919.02,Positive,Composite,,,,D8,13933.33,4400
Southwest,SW,10/11/21,R,SARS CoV-2 N2,,50,19.36,22.88,15.84,64533.33,,14755,110,1011.SW-1,2200,Positive,Composite,,,,A9,76266.67,52800
Southwest,SW,10/11/21,R,SARS CoV-2 N1,,50,21.56,25.52,17.82,71866.67,,14755,123,1011.SW-1,2919.02,Positive,Composite,,,,A9,85066.67,59400
Southwest,SW,10/11/21,R,SARS CoV-2 N2,,50,20.46,23.98,16.94,68200,,16395,129,1011.SW-2,2200,Positive,Composite,,,,B9,79933.33,56466.67
Southwest,SW,10/11/21,R,SARS CoV-2 N1,,50,25.96,29.92,22,86533.33,,16395,163,1011.SW-2,2919.02,Positive,Composite,,,,B9,99733.33,73333.33
Tidwell Timbers,TT,10/11/21,R,SARS CoV-2 N2,,50,6.16,8.58,4.4,20533.33,,14566,35,1011.TT-1,2200,Positive,Composite,,,,E9,28600,14666.67
Tidwell Timbers,TT,10/11/21,R,SARS CoV-2 N1,,50,5.72,7.92,3.96,19066.67,,14566,32,1011.TT-1,2919.02,Positive,Composite,,,,E9,26400,13200
Tidwell Timbers,TT,10/11/21,R,SARS CoV-2 N2,,50,1.23,2.4,0.53,4106.67,,14683,7,1011.TT-2,2200,Positive,Composite,,,,F9,7993.33,1760
Tidwell Timbers,TT,10/11/21,R,SARS CoV-2 N1,,50,1.76,3.08,0.88,5866.67,,14683,10,1011.TT-2,2919.02,Positive,Composite,,,,F9,10266.67,2933.33
Turkey Creek,TC,10/11/21,R,SARS CoV-2 N2,,50,13.64,16.94,10.78,45466.67,,14831,78,1011.TC-1,2200,Positive,Composite,,,,C9,56466.67,35933.33
Turkey Creek,TC,10/11/21,R,SARS CoV-2 N1,,50,19.58,23.32,16.06,65266.67,,14831,112,1011.TC-1,2919.02,Positive,Composite,,,,C9,77733.33,53533.33
Turkey Creek,TC,10/11/21,R,SARS CoV-2 N2,,50,16.5,20.24,13.42,55000,,14132,90,1011.TC-2,2200,Positive,Composite,,,,D9,67466.67,44733.33
Turkey Creek,TC,10/11/21,R,SARS CoV-2 N1,,50,21.78,25.52,17.82,72600,,14132,118,1011.TC-2,2919.02,Positive,Composite,,,,D9,85066.67,59400
Upper Brays,UB,10/11/21,R,SARS CoV-2 N2,,50,3.52,5.06,2.2,11733.33,,16586,22,1011.UB-1,2200,Positive,Composite,,,,G9,16866.67,7333.33
Upper Brays,UB,10/11/21,R,SARS CoV-2 N1,,50,3.3,4.84,1.98,11000,,16586,21,1011.UB-1,2919.02,Positive,Composite,,,,G9,16133.33,6600
Upper Brays,UB,10/11/21,R,SARS CoV-2 N2,,50,3.08,4.62,1.76,10266.67,,16477,19,1011.UB-2,2200,Positive,Composite,,,,H9,15400,5866.67
Upper Brays,UB,10/11/21,R,SARS CoV-2 N1,,50,3.08,4.84,1.98,10266.67,,16477,20,1011.UB-2,2919.02,Positive,Composite,,,,H9,16133.33,6600
W.C.I.D. # 111,111,10/11/21,R,SARS CoV-2 N2,,50,25.08,29.04,21.12,83600,,15835,153,1011.111-1,2200,Positive,Composite,,,,E1,96800,70400
W.C.I.D. # 111,111,10/11/21,R,SARS CoV-2 N1,,50,29.04,33.44,24.86,96800,,15835,177,1011.111-1,2919.02,Positive,Composite,,,,E1,111466.67,82866.67
W.C.I.D. # 111,111,10/11/21,R,SARS CoV-2 N2,,50,26.84,31.24,22.66,89466.67,,14681,152,1011.111-2,2200,Positive,Composite,,,,F1,104133.33,75533.33
W.C.I.D. # 111,111,10/11/21,R,SARS CoV-2 N1,,50,28.16,32.56,23.76,93866.67,,14681,159,1011.111-2,2919.02,Positive,Composite,,,,F1,108533.33,79200
W.C.I.D. # 47,47,10/11/21,R,SARS CoV-2 N2,,50,13.2,16.28,10.56,44000,,17263,88,1011.47-1,2200,Positive,Composite,,,,C2,54266.67,35200
W.C.I.D. # 47,47,10/11/21,R,SARS CoV-2 N1,,50,17.16,20.24,14.08,57200,,17263,114,1011.47-1,2919.02,Positive,Composite,,,,C2,67466.67,46933.33
W.C.I.D. # 47,47,10/11/21,R,SARS CoV-2 N2,,50,7.04,9.24,5.06,23466.67,,16813,45,1011.47-2,2200,Positive,Composite,,,,D2,30800,16866.67
W.C.I.D. # 47,47,10/11/21,R,SARS CoV-2 N1,,50,9.46,12.1,7.26,31533.33,,16813,62,1011.47-2,2919.02,Positive,Composite,,,,D2,40333.33,24200
W.C.I.D. #76,76,10/11/21,R,SARS CoV-2 N2,,50,5.28,7.26,3.74,17600,,16704,34,1011.76-1,2200,Positive,Composite,,,,G2,24200,12466.67
