Facility,WWTP,Date,Lab,Target_Name,Received_WW_vol,Filtered_WW_vol,Copies_per_uL_RNA,PoissonConfMax_per_uL_RNA,PoissonConfMin_per_uL_RNA,Copies_Per_Liter_WW,Ct,AcceptedDroplets,PositiveDroplets,Sample_ID,Detection_Limit,Positivity,Sample_Type,Surrogate_virus_input_per.L.WW,Percentage_recovery_BCoV,Comments,Well Position,PoissonConfMax_Per_Liter_WW,PoissonConfMin_Per_Liter_WW
De Chaumes El,DECE,09/28/21,R,SARS CoV-2 N1,,50,7.7,10.34,5.72,25666.67,,14379,43,0928.DECE-2,3321.29,Positive,Composite,,,,F4,34466.67,19066.67
Deady Middle,DEAM,09/28/21,R,SARS CoV-2 N2,,50,0,0.57,0,0,,13690,0,0928.DEAM-1,1870,Negative,Composite,,,,C4,1906.67,0
Deady Middle,DEAM,09/28/21,R,SARS CoV-2 N1,,50,0.2,0.9,0,660,,13690,1,0928.DEAM-1,3321.29,Negative,Composite,,,,C4,3006.67,0
Deady Middle,DEAM,09/28/21,R,SARS CoV-2 N2,,50,0,0.51,0,0,,15625,0,0928.DEAM-2,1870,Negative,Composite,,,,D4,1686.67,0
Deady Middle,DEAM,09/28/21,R,SARS CoV-2 N1,,50,0.51,1.32,0.11,1686.67,,15625,3,0928.DEAM-2,3321.29,Negative,Composite,,,,D4,4400,366.67
Durkee El,DURE,09/28/21,R,SARS CoV-2 N2,,50,0.35,1.12,0.04,1173.33,,14657,2,0928.DURE-1,1870,Negative,Composite,,,,G4,3740,146.67
Durkee El,DURE,09/28/21,R,SARS CoV-2 N1,,50,0.35,1.12,0.04,1173.33,,14657,2,0928.DURE-1,3321.29,Negative,Composite,,,,G4,3740,146.67
Durkee El,DURE,09/28/21,R,SARS CoV-2 N2,,50,0.18,0.88,0,586.67,,14004,1,0928.DURE-2,1870,Negative,Composite,,,,H4,2933.33,0
Durkee El,DURE,09/28/21,R,SARS CoV-2 N1,,50,0.18,0.88,0,586.67,,14004,1,0928.DURE-2,3321.29,Negative,Composite,,,,H4,2933.33,0
Edison Middle,EDIM,09/28/21,R,SARS CoV-2 N2,,50,10.78,13.64,8.14,35933.33,,14522,60,0928.EDIM-1,1870,Positive,Composite,,,,A5,45466.67,27133.33
Edison Middle,EDIM,09/28/21,R,SARS CoV-2 N1,,50,11.88,14.96,9.24,39600,,14522,66,0928.EDIM-1,3321.29,Positive,Composite,,,,A5,49866.67,30800
Edison Middle,EDIM,09/28/21,R,SARS CoV-2 N2,,50,10.56,13.64,8.14,35200,,14661,60,0928.EDIM-2,1870,Positive,Composite,,,,B5,45466.67,27133.33
Edison Middle,EDIM,09/28/21,R,SARS CoV-2 N1,,50,8.36,11,6.16,27866.67,,14661,47,0928.EDIM-2,3321.29,Positive,Composite,,,,B5,36666.67,20533.33
Farias Early Childhood Center,FARC,09/28/21,R,SARS CoV-2 N2,,50,0,0.62,0,0,,12641,0,0928.FARC-1,1870,Negative,Composite,,,,C5,2053.33,0
Farias Early Childhood Center,FARC,09/28/21,R,SARS CoV-2 N1,,50,0,0.62,0,0,,12641,0,0928.FARC-1,3321.29,Negative,Composite,,,,C5,2053.33,0
Farias Early Childhood Center,FARC,09/28/21,R,SARS CoV-2 N2,,50,0,0.59,0,0,,12824,0,0928.FARC-2,1870,Negative,Composite,,,,D5,1980,0
Farias Early Childhood Center,FARC,09/28/21,R,SARS CoV-2 N1,,50,0,0.59,0,0,,12824,0,0928.FARC-2,3321.29,Negative,Composite,,,,D5,1980,0
Fonville Middle,FONM,09/28/21,R,SARS CoV-2 N2,,50,0,0.57,0,0,,13336,0,0928.FONM-1,1870,Negative,Composite,,,,G5,1906.67,0
Fonville Middle,FONM,09/28/21,R,SARS CoV-2 N1,,50,0,0.57,0,0,,13336,0,0928.FONM-1,3321.29,Negative,Composite,,,,G5,1906.67,0
Fonville Middle,FONM,09/28/21,R,SARS CoV-2 N2,,50,0,0.57,0,0,,13655,0,0928.FONM-2,1870,Negative,Composite,,,,A6,1906.67,0
Fonville Middle,FONM,09/28/21,R,SARS CoV-2 N1,,50,0,0.57,0,0,,13655,0,0928.FONM-2,3321.29,Negative,Composite,,,,A6,1906.67,0
Fonwood Early Childhood Ctr,FONC,09/28/21,R,SARS CoV-2 N2,,50,0,0.68,0,0,,11293,0,0928.FONC-1,1870,Negative,Composite,,,,E5,2273.33,0
Fonwood Early Childhood Ctr,FONC,09/28/21,R,SARS CoV-2 N1,,50,0.22,1.1,0,733.33,,11293,1,0928.FONC-1,3321.29,Negative,Composite,,,,E5,3666.67,0
Fonwood Early Childhood Ctr,FONC,09/28/21,R,SARS CoV-2 N2,,50,0.37,1.21,0.07,1246.67,,13699,2,0928.FONC-2,1870,Negative,Composite,,,,F5,4033.33,220
Fonwood Early Childhood Ctr,FONC,09/28/21,R,SARS CoV-2 N1,,50,0.2,0.9,0,660,,13699,1,0928.FONC-2,3321.29,Negative,Composite,,,,F5,3006.67,0
Franklin El,FRAE,09/28/21,R,SARS CoV-2 N2,,50,0,0.57,0,0,,13479,0,0928.FRAE-1,1870,Negative,Composite,,,,H5,1906.67,0
Franklin El,FRAE,09/28/21,R,SARS CoV-2 N1,,50,0,0.57,0,0,,13479,0,0928.FRAE-1,3321.29,Negative,Composite,,,,H5,1906.67,0
Franklin El,FRAE,09/28/21,R,SARS CoV-2 N2,,50,0,0.55,0,0,,14046,0,0928.FRAE-2,1870,Negative,Composite,,,,B6,1833.33,0
Franklin El,FRAE,09/28/21,R,SARS CoV-2 N1,,50,0,0.55,0,0,,14046,0,0928.FRAE-2,3321.29,Negative,Composite,,,,B6,1833.33,0
Gallegos El,GALE,09/28/21,R,SARS CoV-2 N2,,50,4.4,6.6,2.86,14666.67,,12201,21,0928.GALE-1,1870,Positive,Composite,,,,C6,22000,9533.33
Gallegos El,GALE,09/28/21,R,SARS CoV-2 N1,,50,7.04,9.68,4.84,23466.67,,12201,33,0928.GALE-1,3321.29,Positive,Composite,,,,C6,32266.67,16133.33
Gallegos El,GALE,09/28/21,R,SARS CoV-2 N2,,50,4.62,6.82,3.08,15400,,12816,23,0928.GALE-2,1870,Positive,Composite,,,,D6,22733.33,10266.67
Gallegos El,GALE,09/28/21,R,SARS CoV-2 N1,,50,7.04,9.68,5.06,23466.67,,12816,35,0928.GALE-2,3321.29,Positive,Composite,,,,D6,32266.67,16866.67
Garcia El,GARE,09/28/21,R,SARS CoV-2 N2,,50,4.62,6.82,2.86,15400,,12380,22,0928.GARE-1,1870,Positive,Composite,,,,E6,22733.33,9533.33
Garcia El,GARE,09/28/21,R,SARS CoV-2 N1,,50,6.38,9.02,4.4,21266.67,,12380,31,0928.GARE-1,3321.29,Positive,Composite,,,,E6,30066.67,14666.67
Garcia El,GARE,09/28/21,R,SARS CoV-2 N2,,50,3.74,5.72,2.42,12466.67,,12952,19,0928.GARE-2,1870,Positive,Composite,,,,F6,19066.67,8066.67
Garcia El,GARE,09/28/21,R,SARS CoV-2 N1,,50,3.96,5.94,2.42,13200,,12952,20,0928.GARE-2,3321.29,Positive,Composite,,,,F6,19800,8066.67
Golfcrest El,GOLE,09/28/21,R,SARS CoV-2 N2,,50,0,0.59,0,0,,12829,0,0928.GOLE-1,1870,Negative,Composite,,,,G6,1980,0
Golfcrest El,GOLE,09/28/21,R,SARS CoV-2 N1,,50,0,0.59,0,0,,12829,0,0928.GOLE-1,3321.29,Negative,Composite,,,,G6,1980,0
Golfcrest El,GOLE,09/28/21,R,SARS CoV-2 N2,,50,0,0.59,0,0,,13204,0,0928.GOLE-2,1870,Negative,Composite,,,,H6,1980,0
Golfcrest El,GOLE,09/28/21,R,SARS CoV-2 N1,,50,0,0.59,0,0,,13204,0,0928.GOLE-2,3321.29,Negative,Composite,,,,H6,1980,0
Gregg El,GREE,09/28/21,R,SARS CoV-2 N2,,50,0.44,1.41,0.07,1466.67,,11862,2,0928.GREE-1,1870,Negative,Composite,,,,A7,4693.33,220
Gregg El,GREE,09/28/21,R,SARS CoV-2 N1,,50,0.22,1.03,0,733.33,,11862,1,0928.GREE-1,3321.29,Negative,Composite,,,,A7,3446.67,0
Gregg El,GREE,09/28/21,R,SARS CoV-2 N2,,50,1.54,2.86,0.66,5133.33,,12461,7,0928.GREE-2,1870,Positive,Composite,,,,B7,9533.33,2200
Gregg El,GREE,09/28/21,R,SARS CoV-2 N1,,50,0.62,1.65,0.15,2053.33,,12461,3,0928.GREE-2,3321.29,Negative,Composite,,,,B7,5500,513.33
Harris J R El,HARE,09/28/21,R,SARS CoV-2 N2,,50,0,0.59,0,0,,13259,0,0928.HARE-1,1870,Negative,Composite,,,,C7,1980,0
Harris J R El,HARE,09/28/21,R,SARS CoV-2 N1,,50,0,0.59,0,0,,13259,0,0928.HARE-1,3321.29,Negative,Composite,,,,C7,1980,0
Harris J R El,HARE,09/28/21,R,SARS CoV-2 N2,,50,0,0.64,0,0,,12323,0,0928.HARE-2,1870,Negative,Composite,,,,D7,2126.67,0
Harris J R El,HARE,09/28/21,R,SARS CoV-2 N1,,50,0,0.64,0,0,,12323,0,0928.HARE-2,3321.29,Negative,Composite,,,,D7,2126.67,0
Hartman Middle,HARM,09/28/21,R,SARS CoV-2 N2,,50,0.53,1.39,0.13,1760,,14864,3,0928.HARM-1,1870,Negative,Composite,,,,E7,4620,440
Hartman Middle,HARM,09/28/21,R,SARS CoV-2 N1,,50,1.03,2.13,0.42,3446.67,,14864,6,0928.HARM-1,3321.29,Positive,Composite,,,,E7,7113.33,1393.33
Hartman Middle,HARM,09/28/21,R,SARS CoV-2 N2,,50,0.75,1.78,0.22,2493.33,,13652,4,0928.HARM-2,1870,Positive,Composite,,,,F7,5940,733.33
Hartman Middle,HARM,09/28/21,R,SARS CoV-2 N1,,50,1.14,2.33,0.44,3813.33,,13652,6,0928.HARM-2,3321.29,Positive,Composite,,,,F7,7773.33,1466.67
Henry Middle,HENM,09/28/21,R,SARS CoV-2 N2,,50,0,0.53,0,0,,14535,0,0928.HENM-1,1870,Negative,Composite,,,,G7,1760,0
Henry Middle,HENM,09/28/21,R,SARS CoV-2 N1,,50,0,0.53,0,0,,14535,0,0928.HENM-1,3321.29,Negative,Composite,,,,G7,1760,0
Henry Middle,HENM,09/28/21,R,SARS CoV-2 N2,,50,0,0.55,0,0,,13829,0,0928.HENM-2,1870,Negative,Composite,,,,H7,1833.33,0
Henry Middle,HENM,09/28/21,R,SARS CoV-2 N1,,50,0.2,0.9,0,660,,13829,1,0928.HENM-2,3321.29,Negative,Composite,,,,H7,3006.67,0
Houston Math Science And Technology Center,HOUC,09/28/21,R,SARS CoV-2 N2,,50,0.59,1.56,0.13,1980,,13244,3,0928.HOUC-1,1870,Positive,Composite,,,,A8,5206.67,440
Houston Math Science And Technology Center,HOUC,09/28/21,R,SARS CoV-2 N1,,50,1.17,2.4,0.46,3886.67,,13244,6,0928.HOUC-1,3321.29,Positive,Composite,,,,A8,7993.33,1540
Houston Math Science And Technology Center,HOUC,09/28/21,R,SARS CoV-2 N2,,50,0.79,1.87,0.24,2640,,13068,4,0928.HOUC-2,1870,Positive,Composite,,,,B8,6233.33,806.67
Houston Math Science And Technology Center,HOUC,09/28/21,R,SARS CoV-2 N1,,50,0.99,2.16,0.35,3300,,13068,5,0928.HOUC-2,3321.29,Negative,Composite,,,,B8,7186.67,1173.33
Laurenzo Early Childhood Ctr,LAUC,09/28/21,R,SARS CoV-2 N2,,50,18.7,22.66,15.18,62333.33,,13638,98,0928.LAUC-1,1870,Positive,Composite,,,,C8,75533.33,50600
Laurenzo Early Childhood Ctr,LAUC,09/28/21,R,SARS CoV-2 N1,,50,22.44,26.62,18.48,74800,,13638,118,0928.LAUC-1,3321.29,Positive,Composite,,,,C8,88733.33,61600
Laurenzo Early Childhood Ctr,LAUC,09/28/21,R,SARS CoV-2 N2,,50,12.76,16.28,9.9,42533.33,,12578,62,0928.LAUC-2,1870,Positive,Composite,,,,D8,54266.67,33000
Laurenzo Early Childhood Ctr,LAUC,09/28/21,R,SARS CoV-2 N1,,50,12.76,16.28,9.9,42533.33,,12578,62,0928.LAUC-2,3321.29,Positive,Composite,,,,D8,54266.67,33000
Lyons El,LYOE,09/28/21,R,SARS CoV-2 N2,,50,32.56,37.62,27.28,108533.33,,11959,149,0928.LYOE-1,1870,Positive,Composite,,,,E8,125400,90933.33
Lyons El,LYOE,09/28/21,R,SARS CoV-2 N1,,50,35.86,41.36,30.58,119533.33,,11959,165,0928.LYOE-1,3321.29,Positive,Composite,,,,E8,137866.67,101933.33
Lyons El,LYOE,09/28/21,R,SARS CoV-2 N2,,50,24.2,28.38,20.02,80666.67,,13332,124,0928.LYOE-2,1870,Positive,Composite,,,,F8,94600,66733.33
Lyons El,LYOE,09/28/21,R,SARS CoV-2 N1,,50,23.1,27.28,19.14,77000,,13332,119,0928.LYOE-2,3321.29,Positive,Composite,,,,F8,90933.33,63800
Milby H S,MILS,09/28/21,R,SARS CoV-2 N2,,50,0,0.59,0,0,,12844,0,0928.MILS-1,1870,Negative,Composite,,,,G8,1980,0
Milby H S,MILS,09/28/21,R,SARS CoV-2 N1,,50,0.2,0.97,0,660,,12844,1,0928.MILS-1,3321.29,Negative,Composite,,,,G8,3226.67,0
Milby H S,MILS,09/28/21,R,SARS CoV-2 N2,,50,0,0.64,0,0,,12318,0,0928.MILS-2,1870,Negative,Composite,,,,H8,2126.67,0
Milby H S,MILS,09/28/21,R,SARS CoV-2 N1,,50,0.42,1.34,0.07,1393.33,,12318,2,0928.MILS-2,3321.29,Negative,Composite,,,,H8,4473.33,220
North Forest H S,NORS,09/28/21,R,SARS CoV-2 N2,,50,0,0.53,0,0,,14457,0,0928.NORS-1,1870,Negative,Composite,,,,C9,1760,0
North Forest H S,NORS,09/28/21,R,SARS CoV-2 N1,,50,0,0.53,0,0,,14457,0,0928.NORS-1,3321.29,Negative,Composite,,,,C9,1760,0
North Forest H S,NORS,09/28/21,R,SARS CoV-2 N2,,50,0,0.55,0,0,,14132,0,0928.NORS-2,1870,Negative,Composite,,,,D9,1833.33,0
North Forest H S,NORS,09/28/21,R,SARS CoV-2 N1,,50,0.37,1.17,0.07,1246.67,,14132,2,0928.NORS-2,3321.29,Negative,Composite,,,,D9,3886.67,220
Northline El,NORE,09/28/21,R,SARS CoV-2 N2,,50,0.81,1.91,0.24,2713.33,,12767,4,0928.NORE-1,1870,Positive,Composite,,,,A9,6380,806.67
Northline El,NORE,09/28/21,R,SARS CoV-2 N1,,50,0.4,1.3,0.07,1320,,12767,2,0928.NORE-1,3321.29,Negative,Composite,,,,A9,4326.67,220
Northline El,NORE,09/28/21,R,SARS CoV-2 N2,,50,0.97,2.09,0.33,3226.67,,13506,5,0928.NORE-2,1870,Positive,Composite,,,,B9,6966.67,1100
Northline El,NORE,09/28/21,R,SARS CoV-2 N1,,50,1.14,2.35,0.44,3813.33,,13506,6,0928.NORE-2,3321.29,Positive,Composite,,,,B9,7846.67,1466.67
Park Place El,PARE,09/28/21,R,SARS CoV-2 N2,,50,0,0.57,0,0,,13512,0,0928.PARE-1,1870,Negative,Composite,,,,E9,1906.67,0
Park Place El,PARE,09/28/21,R,SARS CoV-2 N1,,50,0.2,0.92,0,660,,13512,1,0928.PARE-1,3321.29,Negative,Composite,,,,E9,3080,0
Park Place El,PARE,09/28/21,R,SARS CoV-2 N2,,50,0,0.51,0,0,,15307,0,0928.PARE-2,1870,Negative,Composite,,,,F9,1686.67,0
Park Place El,PARE,09/28/21,R,SARS CoV-2 N1,,50,0,0.51,0,0,,15307,0,0928.PARE-2,3321.29,Negative,Composite,,,,F9,1686.67,0
Patterson El,PATE,09/28/21,R,SARS CoV-2 N2,,50,0,0.55,0,0,,14358,0,0928.PATE-1,1870,Negative,Composite,,,,G9,1833.33,0
Patterson El,PATE,09/28/21,R,SARS CoV-2 N1,,50,0.18,0.86,0,586.67,,14358,1,0928.PATE-1,3321.29,Negative,Composite,,,,G9,2860,0
Patterson El,PATE,09/28/21,R,SARS CoV-2 N2,,50,0,0.57,0,0,,13377,0,0928.PATE-2,1870,Negative,Composite,,,,H9,1906.67,0
Patterson El,PATE,09/28/21,R,SARS CoV-2 N1,,50,0.2,0.92,0,660,,13377,1,0928.PATE-2,3321.29,Negative,Composite,,,,H9,3080,0
Roderick R Paige El,ROKE,09/28/21,R,SARS CoV-2 N2,,50,0,0.7,0,0,,11144,0,0928.ROKE-1,1870,Negative,Composite,,,,A10,2346.67,0
Roderick R Paige El,ROKE,09/28/21,R,SARS CoV-2 N1,,50,0.46,1.5,0.07,1540,,11144,2,0928.ROKE-1,3321.29,Negative,Composite,,,,A10,4986.67,220
Roderick R Paige El,ROKE,09/28/21,R,SARS CoV-2 N2,,50,0,0.64,0,0,,12211,0,0928.ROKE-2,1870,Negative,Composite,,,,B10,2126.67,0
Roderick R Paige El,ROKE,09/28/21,R,SARS CoV-2 N1,,50,0.42,1.36,0.07,1393.33,,12211,2,0928.ROKE-2,3321.29,Negative,Composite,,,,B10,4546.67,220
