Facility,WWTP,Date,Lab,Target_Name,Received_WW_vol,Filtered_WW_vol,Copies_per_uL_RNA,PoissonConfMax_per_uL_RNA,PoissonConfMin_per_uL_RNA,Copies_Per_Liter_WW,Ct,AcceptedDroplets,PositiveDroplets,Sample_ID,Detection_Limit,Positivity,Sample_Type,Surrogate_virus_input_per.L.WW,Percentage_recovery_BCoV,Comments,Well Position,PoissonConfMax_Per_Liter_WW,PoissonConfMin_Per_Liter_WW
Cherry oak,CHER,06/28/21,R,SARS CoV-2 N1,,50,3.3,4.84,1.98,11000,,16423,21,0628.CHER-2,1662.22,Positive,Composite,,,,F2,16133.33,6600
Chimney Rock No.2,CHIM2,06/28/21,R,SARS CoV-2 N2,,50,0,0.46,0,0,,16587,0,0628.CHIM2-1,1503.33,Negative,Composite,,,,G2,1540,0
Chimney Rock No.2,CHIM2,06/28/21,R,SARS CoV-2 N1,,50,0,0.46,0,0,,16587,0,0628.CHIM2-1,1662.22,Negative,Composite,,,,G2,1540,0
Chimney Rock No.2,CHIM2,06/28/21,R,SARS CoV-2 N2,,50,0.44,1.14,0.11,1466.67,,17832,3,0628.CHIM2-2,1503.33,Negative,Composite,,,,H2,3813.33,366.67
Chimney Rock No.2,CHIM2,06/28/21,R,SARS CoV-2 N1,,50,0.44,1.14,0.11,1466.67,,17832,3,0628.CHIM2-2,1662.22,Negative,Composite,,,,H2,3813.33,366.67
COOK RD.,COOK,06/28/21,R,SARS CoV-2 N2,,50,1.98,3.52,1.1,6600,,15181,12,0628.COOK-1,1503.33,Positive,Composite,,,,A3,11733.33,3666.67
COOK RD.,COOK,06/28/21,R,SARS CoV-2 N1,,50,1.03,2.09,0.4,3446.67,,15181,6,0628.COOK-1,1662.22,Positive,Composite,,,,A3,6966.67,1320
COOK RD.,COOK,06/28/21,R,SARS CoV-2 N2,,50,1.43,2.57,0.68,4766.67,,16365,9,0628.COOK-2,1503.33,Positive,Composite,,,,B3,8580,2273.33
COOK RD.,COOK,06/28/21,R,SARS CoV-2 N1,,50,1.28,2.38,0.57,4253.33,,16365,8,0628.COOK-2,1662.22,Positive,Composite,,,,B3,7920,1906.67
Ferguson Way,FERG,06/28/21,R,SARS CoV-2 N2,,50,0.15,0.7,0,513.33,,17353,1,0628.FERG-1,1503.33,Negative,Composite,,,,C3,2346.67,0
Ferguson Way,FERG,06/28/21,R,SARS CoV-2 N1,,50,0.59,1.41,0.18,1980,,17353,4,0628.FERG-1,1662.22,Positive,Composite,,,,C3,4693.33,586.67
Ferguson Way,FERG,06/28/21,R,SARS CoV-2 N2,,50,0,0.46,0,0,,17016,0,0628.FERG-2,1503.33,Negative,Composite,,,,D3,1540,0
Ferguson Way,FERG,06/28/21,R,SARS CoV-2 N1,,50,0.15,0.73,0,513.33,,17016,1,0628.FERG-2,1662.22,Negative,Composite,,,,D3,2420,0
Fondren No.2,FON2,06/28/21,R,SARS CoV-2 N2,,50,1.58,2.79,0.79,5280,,16316,10,0628.FON2-1,1503.33,Positive,Composite,,,,E3,9313.33,2640
Fondren No.2,FON2,06/28/21,R,SARS CoV-2 N1,,50,2.2,3.52,1.32,7333.33,,16316,14,0628.FON2-1,1662.22,Positive,Composite,,,,E3,11733.33,4400
Fondren No.2,FON2,06/28/21,R,SARS CoV-2 N2,,50,1.14,2.16,0.53,3813.33,,17982,8,0628.FON2-2,1503.33,Positive,Composite,,,,F3,7186.67,1760
Fondren No.2,FON2,06/28/21,R,SARS CoV-2 N1,,50,1.43,2.53,0.73,4766.67,,17982,10,0628.FON2-2,1662.22,Positive,Composite,,,,F3,8433.33,2420
Heights,HEIG,06/28/21,R,SARS CoV-2 N2,,50,0,0.44,0,0,,17828,0,0628.HEIG-1,1503.33,Negative,Composite,,,,G3,1466.67,0
Heights,HEIG,06/28/21,R,SARS CoV-2 N1,,50,0.15,0.7,0,513.33,,17828,1,0628.HEIG-1,1662.22,Negative,Composite,,,,G3,2346.67,0
Heights,HEIG,06/28/21,R,SARS CoV-2 N2,,50,0,0.44,0,0,,17287,0,0628.HEIG-2,1503.33,Negative,Composite,,,,H3,1466.67,0
Heights,HEIG,06/28/21,R,SARS CoV-2 N1,,50,0.31,0.97,0.04,1026.67,,17287,2,0628.HEIG-2,1662.22,Negative,Composite,,,,H3,3226.67,146.67
Kirkwood #3 LS/CFS 340,KIRK,06/28/21,R,SARS CoV-2 N2,,50,0.42,1.3,0.07,1393.33,,12706,2,0628.KIRK-1,1503.33,Negative,Composite,,,,A4,4326.67,220
Kirkwood #3 LS/CFS 340,KIRK,06/28/21,R,SARS CoV-2 N1,,50,0.2,0.97,0,660,,12706,1,0628.KIRK-1,1662.22,Negative,Composite,,,,A4,3226.67,0
Kirkwood #3 LS/CFS 340,KIRK,06/28/21,R,SARS CoV-2 N2,,50,0.18,0.88,0,586.67,,14166,1,0628.KIRK-2,1503.33,Negative,Composite,,,,B4,2933.33,0
Kirkwood #3 LS/CFS 340,KIRK,06/28/21,R,SARS CoV-2 N1,,50,0.55,1.45,0.13,1833.33,,14166,3,0628.KIRK-2,1662.22,Positive,Composite,,,,B4,4840,440
M.U.D 175-1 LS 281,MUD175,06/28/21,R,SARS CoV-2 N2,,50,7.7,10.56,5.5,25666.67,,12736,38,0628.MUD175-1,1503.33,Positive,Composite,,,,E4,35200,18333.33
M.U.D 175-1 LS 281,MUD175,06/28/21,R,SARS CoV-2 N1,,50,9.46,12.54,7.04,31533.33,,12736,47,0628.MUD175-1,1662.22,Positive,Composite,,,,E4,41800,23466.67
M.U.D 175-1 LS 281,MUD175,06/28/21,R,SARS CoV-2 N2,,50,10.12,13.2,7.7,33733.33,,14479,57,0628.MUD175-2,1503.33,Positive,Composite,,,,F4,44000,25666.67
M.U.D 175-1 LS 281,MUD175,06/28/21,R,SARS CoV-2 N1,,50,12.98,16.28,10.34,43266.67,,14479,73,0628.MUD175-2,1662.22,Positive,Composite,,,,F4,54266.67,34466.67
MUD No. 123,MUD123,06/28/21,R,SARS CoV-2 N2,,50,13.42,16.72,10.56,44733.33,,14538,75,0628.MUD123-1,1503.33,Positive,Composite,,,,C4,55733.33,35200
MUD No. 123,MUD123,06/28/21,R,SARS CoV-2 N1,,50,15.4,18.92,12.32,51333.33,,14538,86,0628.MUD123-1,1662.22,Positive,Composite,,,,C4,63066.67,41066.67
MUD No. 123,MUD123,06/28/21,R,SARS CoV-2 N2,,50,10.78,13.64,8.36,35933.33,,15017,62,0628.MUD123-2,1503.33,Positive,Composite,,,,D4,45466.67,27866.67
MUD No. 123,MUD123,06/28/21,R,SARS CoV-2 N1,,50,10.78,13.86,8.36,35933.33,,15017,63,0628.MUD123-2,1662.22,Positive,Composite,,,,D4,46200,27866.67
North Eldridge,NELD,06/28/21,R,SARS CoV-2 N2,,50,1.98,3.3,1.1,6600,,15756,12,0628.NELD-1,1503.33,Positive,Composite,,,,G4,11000,3666.67
North Eldridge,NELD,06/28/21,R,SARS CoV-2 N1,,50,0.99,2.02,0.4,3300,,15756,6,0628.NELD-1,1662.22,Positive,Composite,,,,G4,6746.67,1320
North Eldridge,NELD,06/28/21,R,SARS CoV-2 N2,,50,1.3,2.33,0.62,4326.67,,18058,9,0628.NELD-2,1503.33,Positive,Composite,,,,H4,7773.33,2053.33
North Eldridge,NELD,06/28/21,R,SARS CoV-2 N1,,50,1.14,2.16,0.53,3813.33,,18058,8,0628.NELD-2,1662.22,Positive,Composite,,,,H4,7186.67,1760
Richmond Ave No.1 FN349,RICH,06/28/21,R,SARS CoV-2 N2,,50,1.65,2.84,0.86,5500,,17286,11,0628.RICH-1,1503.33,Positive,Composite,,,,A5,9460,2860
Richmond Ave No.1 FN349,RICH,06/28/21,R,SARS CoV-2 N1,,50,1.96,3.21,1.06,6526.67,,17286,13,0628.RICH-1,1662.22,Positive,Composite,,,,A5,10706.67,3520
Richmond Ave No.1 FN349,RICH,06/28/21,R,SARS CoV-2 N2,,50,2,3.26,1.12,6673.33,,18032,14,0628.RICH-2,1503.33,Positive,Composite,,,,B5,10853.33,3740
Richmond Ave No.1 FN349,RICH,06/28/21,R,SARS CoV-2 N1,,50,1.87,3.08,1.01,6233.33,,18032,13,0628.RICH-2,1662.22,Positive,Composite,,,,B5,10266.67,3373.33
Saddle Brook,SABR,06/28/21,R,SARS CoV-2 N2,,50,1.98,3.52,1.1,6600,,16234,13,0628.SABR-1,1503.33,Positive,Composite,,,,C5,11733.33,3666.67
Saddle Brook,SABR,06/28/21,R,SARS CoV-2 N1,,50,1.43,2.6,0.68,4766.67,,16234,9,0628.SABR-1,1662.22,Positive,Composite,,,,C5,8653.33,2273.33
Saddle Brook,SABR,06/28/21,R,SARS CoV-2 N2,,50,1.23,2.29,0.55,4106.67,,16960,8,0628.SABR-2,1503.33,Positive,Composite,,,,D5,7626.67,1833.33
Saddle Brook,SABR,06/28/21,R,SARS CoV-2 N1,,50,0.62,1.43,0.18,2053.33,,16960,4,0628.SABR-2,1662.22,Positive,Composite,,,,D5,4766.67,586.67
San Felipe FN140,SANF,06/28/21,R,SARS CoV-2 N2,,50,1.74,2.97,0.9,5793.33,,16462,11,0628.SANF-1,1503.33,Positive,Composite,,,,E5,9900,3006.67
San Felipe FN140,SANF,06/28/21,R,SARS CoV-2 N1,,50,2.42,3.74,1.32,8066.67,,16462,15,0628.SANF-1,1662.22,Positive,Composite,,,,E5,12466.67,4400
San Felipe FN140,SANF,06/28/21,R,SARS CoV-2 N2,,50,2.2,3.52,1.32,7333.33,,17195,15,0628.SANF-2,1503.33,Positive,Composite,,,,F5,11733.33,4400
San Felipe FN140,SANF,06/28/21,R,SARS CoV-2 N1,,50,2.2,3.52,1.32,7333.33,,17195,15,0628.SANF-2,1662.22,Positive,Composite,,,,F5,11733.33,4400
Stella Link FN575,STEL,06/28/21,R,SARS CoV-2 N2,,50,1.1,2.16,0.46,3666.67,,16348,7,0628.STEL-1,1503.33,Positive,Composite,,,,G5,7186.67,1540
Stella Link FN575,STEL,06/28/21,R,SARS CoV-2 N1,,50,1.89,3.19,1.01,6306.67,,16348,12,0628.STEL-1,1662.22,Positive,Composite,,,,G5,10633.33,3373.33
Stella Link FN575,STEL,06/28/21,R,SARS CoV-2 N2,,50,2.64,3.96,1.54,8800,,18093,18,0628.STEL-2,1503.33,Positive,Composite,,,,H5,13200,5133.33
Stella Link FN575,STEL,06/28/21,R,SARS CoV-2 N1,,50,2.42,3.74,1.54,8066.67,,18093,17,0628.STEL-2,1662.22,Positive,Composite,,,,H5,12466.67,5133.33
TREEWATER,TREE,06/28/21,R,SARS CoV-2 N2,,50,0.33,1.08,0.04,1100,,15419,2,0628.TREE-1,1503.33,Negative,Composite,,,,A6,3593.33,146.67
TREEWATER,TREE,06/28/21,R,SARS CoV-2 N1,,50,0.51,1.34,0.11,1686.67,,15419,3,0628.TREE-1,1662.22,Positive,Composite,,,,A6,4473.33,366.67
TREEWATER,TREE,06/28/21,R,SARS CoV-2 N2,,50,0.2,0.92,0,660,,13240,1,0628.TREE-2,1503.33,Negative,Composite,,,,B6,3080,0
TREEWATER,TREE,06/28/21,R,SARS CoV-2 N1,,50,0.2,0.92,0,660,,13240,1,0628.TREE-2,1662.22,Negative,Composite,,,,B6,3080,0
W.C.I.D. 78,WCID78,06/28/21,R,SARS CoV-2 N2,,50,0.77,1.85,0.24,2566.67,,13292,4,0628.WCID78-1,1503.33,Positive,Composite,,,,E6,6160,806.67
W.C.I.D. 78,WCID78,06/28/21,R,SARS CoV-2 N1,,50,1.76,3.08,0.88,5866.67,,13292,9,0628.WCID78-1,1662.22,Positive,Composite,,,,E6,10266.67,2933.33
W.C.I.D. 78,WCID78,06/28/21,R,SARS CoV-2 N2,,50,1.98,3.3,1.1,6600,,14663,11,0628.WCID78-2,1503.33,Positive,Composite,,,,F6,11000,3666.67
W.C.I.D. 78,WCID78,06/28/21,R,SARS CoV-2 N1,,50,2.2,3.74,1.32,7333.33,,14663,13,0628.WCID78-2,1662.22,Positive,Composite,,,,F6,12466.67,4400
WCID #028,WCID28,06/28/21,R,SARS CoV-2 N2,,50,2.2,3.74,1.1,7333.33,,14238,12,0628.WCID28-1,1503.33,Positive,Composite,,,,C6,12466.67,3666.67
WCID #028,WCID28,06/28/21,R,SARS CoV-2 N1,,50,3.3,5.06,1.98,11000,,14238,18,0628.WCID28-1,1662.22,Positive,Composite,,,,C6,16866.67,6600
WCID #028,WCID28,06/28/21,R,SARS CoV-2 N2,,50,2.2,3.52,1.1,7333.33,,14575,12,0628.WCID28-2,1503.33,Positive,Composite,,,,D6,11733.33,3666.67
WCID #028,WCID28,06/28/21,R,SARS CoV-2 N1,,50,2.86,4.4,1.76,9533.33,,14575,16,0628.WCID28-2,1662.22,Positive,Composite,,,,D6,14666.67,5866.67
West Orem,WEOR,06/28/21,R,SARS CoV-2 N2,,50,5.72,7.92,3.96,19066.67,,14592,32,0628.WEOR-1,1503.33,Positive,Composite,,,,G6,26400,13200
West Orem,WEOR,06/28/21,R,SARS CoV-2 N1,,50,4.62,6.6,3.08,15400,,14592,26,0628.WEOR-1,1662.22,Positive,Composite,,,,G6,22000,10266.67
West Orem,WEOR,06/28/21,R,SARS CoV-2 N2,,50,2.64,4.18,1.54,8800,,17135,18,0628.WEOR-2,1503.33,Positive,Composite,,,,H6,13933.33,5133.33
West Orem,WEOR,06/28/21,R,SARS CoV-2 N1,,50,1.96,3.23,1.08,6526.67,,17135,13,0628.WEOR-2,1662.22,Positive,Composite,,,,H6,10780,3593.33
Westhollow Dr. FN297,WHW,06/28/21,R,SARS CoV-2 N2,,50,0.75,1.74,0.22,2493.33,,13999,4,0628.WHW-1,1503.33,Positive,Composite,,,,A7,5793.33,733.33
Westhollow Dr. FN297,WHW,06/28/21,R,SARS CoV-2 N1,,50,0.37,1.19,0.07,1246.67,,13999,2,0628.WHW-1,1662.22,Negative,Composite,,,,A7,3960,220
Westhollow Dr. FN297,WHW,06/28/21,R,SARS CoV-2 N2,,50,0.46,1.25,0.11,1540,,16555,3,0628.WHW-2,1503.33,Positive,Composite,,,,B7,4180,366.67
Westhollow Dr. FN297,WHW,06/28/21,R,SARS CoV-2 N1,,50,0.62,1.47,0.2,2053.33,,16555,4,0628.WHW-2,1662.22,Positive,Composite,,,,B7,4913.33,660
Westpark No.1 FN208,WPAR,06/28/21,R,SARS CoV-2 N2,,50,0.66,1.56,0.2,2200,,15664,4,0628.WPAR-1,1503.33,Positive,Composite,,,,C7,5206.67,660
Westpark No.1 FN208,WPAR,06/28/21,R,SARS CoV-2 N1,,50,0.99,2.02,0.4,3300,,15664,6,0628.WPAR-1,1662.22,Positive,Composite,,,,C7,6746.67,1320
Westpark No.1 FN208,WPAR,06/28/21,R,SARS CoV-2 N2,,50,1.76,3.08,0.88,5866.67,,13882,9,0628.WPAR-2,1503.33,Positive,Composite,,,,D7,10266.67,2933.33
Westpark No.1 FN208,WPAR,06/28/21,R,SARS CoV-2 N1,,50,3.08,4.62,1.76,10266.67,,13882,16,0628.WPAR-2,1662.22,Positive,Composite,,,,D7,15400,5866.67
Woodway No. 1 LS FN 153,WWAY,06/28/21,R,SARS CoV-2 N2,,50,0,0.53,0,0,,14414,0,0628.WWAY-1,1503.33,Negative,Composite,,,,E7,1760,0
Woodway No. 1 LS FN 153,WWAY,06/28/21,R,SARS CoV-2 N1,,50,0,0.53,0,0,,14414,0,0628.WWAY-1,1662.22,Negative,Composite,,,,E7,1760,0
Woodway No. 1 LS FN 153,WWAY,06/28/21,R,SARS CoV-2 N2,,50,0,0.64,0,0,,12330,0,0628.WWAY-2,1503.33,Negative,Composite,,,,F7,2126.67,0
Woodway No. 1 LS FN 153,WWAY,06/28/21,R,SARS CoV-2 N1,,50,0,0.64,0,0,,12330,0,0628.WWAY-2,1662.22,Negative,Composite,,,,F7,2126.67,0
