Facility,WWTP,Date,Lab,Target_Name,Received_WW_vol,Filtered_WW_vol,Copies_per_uL_RNA,PoissonConfMax_per_uL_RNA,PoissonConfMin_per_uL_RNA,Copies_Per_Liter_WW,Ct,AcceptedDroplets,PositiveDroplets,Sample_ID,Detection_Limit,Positivity,Sample_Type,Surrogate_virus_input_per.L.WW,Percentage_recovery_BCoV,Comments,Well Position,PoissonConfMax_Per_Liter_WW,PoissonConfMin_Per_Liter_WW
1006/NTC,NTC,10/06/21,R,SARS CoV-2 N1,,,0,0.57,0,,,13658,0,1006.NTC-2,,Negative,Composite,,,,F10,,
1006/NTC,NTC,10/06/21,R,SARS CoV-2 N2,,,0,0.51,0,,,15294,0,1006.NTC-3,,Negative,Composite,,,,G10,,
1006/NTC,NTC,10/06/21,R,SARS CoV-2 N1,,,0.18,0.81,0,,,15294,1,1006.NTC-3,,Negative,Composite,,,,G10,,
1006/NTC,NTC,10/06/21,R,SARS CoV-2 N2,,,0,0.51,0,,,15431,0,1006.NTC-4,,Negative,Composite,,,,H10,,
1006/NTC,NTC,10/06/21,R,SARS CoV-2 N1,,,0,0.51,0,,,15431,0,1006.NTC-4,,Negative,Composite,,,,H10,,
Afton Village,AFVI,10/04/21,R,SARS CoV-2 N2,,50,1.43,2.68,0.64,4766.67,,14482,8,1004.AFVI-1,2997.07,Positive,Composite,,,,E1,8946.67,2126.67
Afton Village,AFVI,10/04/21,R,SARS CoV-2 N1,,50,1.98,3.3,1.1,6600,,14482,11,1004.AFVI-1,3205.87,Positive,Composite,,,,E1,11000,3666.67
Afton Village,AFVI,10/04/21,R,SARS CoV-2 N2,,50,0.7,1.67,0.22,2346.67,,14509,4,1004.AFVI-2,2997.07,Negative,Composite,,,,F1,5573.33,733.33
Afton Village,AFVI,10/04/21,R,SARS CoV-2 N1,,50,1.61,2.9,0.77,5353.33,,14509,9,1004.AFVI-2,3205.87,Positive,Composite,,,,F1,9680,2566.67
Alief Central FN545,ALIEF,10/04/21,R,SARS CoV-2 N2,,50,8.58,11.22,6.38,28600,,14625,48,1004.ALIEF-1,2997.07,Positive,Composite,,,,G1,37400,21266.67
Alief Central FN545,ALIEF,10/04/21,R,SARS CoV-2 N1,,50,9.68,12.54,7.48,32266.67,,14625,55,1004.ALIEF-1,3205.87,Positive,Composite,,,,G1,41800,24933.33
Alief Central FN545,ALIEF,10/04/21,R,SARS CoV-2 N2,,50,5.28,7.48,3.52,17600,,14616,30,1004.ALIEF-2,2997.07,Positive,Composite,,,,H1,24933.33,11733.33
Alief Central FN545,ALIEF,10/04/21,R,SARS CoV-2 N1,,50,7.7,10.34,5.72,25666.67,,14616,44,1004.ALIEF-2,3205.87,Positive,Composite,,,,H1,34466.67,19066.67
Belle Park,BELL,10/04/21,R,SARS CoV-2 N2,,50,49.72,55.66,44,165733.33,,14685,280,1004.BELL-1,2997.07,Positive,Composite,,,,A2,185533.33,146666.67
Belle Park,BELL,10/04/21,R,SARS CoV-2 N1,,50,51.92,57.86,45.98,173066.67,,14685,292,1004.BELL-1,3205.87,Positive,Composite,,,,A2,192866.67,153266.67
Belle Park,BELL,10/04/21,R,SARS CoV-2 N2,,50,58.74,64.9,52.36,195800,,15034,337,1004.BELL-2,2997.07,Positive,Composite,,,,B2,216333.33,174533.33
Belle Park,BELL,10/04/21,R,SARS CoV-2 N1,,50,65.12,71.72,58.52,217066.67,,15034,373,1004.BELL-2,3205.87,Positive,Composite,,,,B2,239066.67,195066.67
Benavidez El,BENE,10/05/21,R,SARS CoV-2 N2,,50,0.18,0.84,0,586.67,,14886,1,1005.BENE-1,2997.07,Negative,Composite,,,,G7,2786.67,0
Benavidez El,BENE,10/05/21,R,SARS CoV-2 N1,,50,0.35,1.12,0.04,1173.33,,14886,2,1005.BENE-1,3205.87,Negative,Composite,,,,G7,3740,146.67
Benavidez El,BENE,10/05/21,R,SARS CoV-2 N2,,50,0.18,0.86,0,586.67,,14479,1,1005.BENE-2,2997.07,Negative,Composite,,,,H7,2860,0
Benavidez El,BENE,10/05/21,R,SARS CoV-2 N1,,50,0,0.53,0,0,,14479,0,1005.BENE-2,3205.87,Negative,Composite,,,,H7,1760,0
Bintliff,BINT,10/04/21,R,SARS CoV-2 N2,,50,11.66,14.96,9.24,38866.67,,14549,66,1004.BINT-1,2997.07,Positive,Composite,,,,C2,49866.67,30800
Bintliff,BINT,10/04/21,R,SARS CoV-2 N1,,50,14.52,18.04,11.66,48400,,14549,82,1004.BINT-1,3205.87,Positive,Composite,,,,C2,60133.33,38866.67
Bintliff,BINT,10/04/21,R,SARS CoV-2 N2,,50,7.48,9.9,5.72,24933.33,,16446,48,1004.BINT-2,2997.07,Positive,Composite,,,,D2,33000,19066.67
Bintliff,BINT,10/04/21,R,SARS CoV-2 N1,,50,7.92,10.34,5.94,26400,,16446,50,1004.BINT-2,3205.87,Positive,Composite,,,,D2,34466.67,19800
Braeburn El,BRAE,10/05/21,R,SARS CoV-2 N2,,50,0,0.7,0,0,,11121,0,1005.BRAE-1,2997.07,Negative,Composite,,,,A8,2346.67,0
Braeburn El,BRAE,10/05/21,R,SARS CoV-2 N1,,50,0.24,1.12,0,806.67,,11121,1,1005.BRAE-1,3205.87,Negative,Composite,,,,A8,3740,0
Braeburn El,BRAE,10/05/21,R,SARS CoV-2 N2,,50,0,0.59,0,0,,13263,0,1005.BRAE-2,2997.07,Negative,Composite,,,,B8,1980,0
Braeburn El,BRAE,10/05/21,R,SARS CoV-2 N1,,50,0.4,1.25,0.07,1320,,13263,2,1005.BRAE-2,3205.87,Negative,Composite,,,,B8,4180,220
Carvel,CARV,10/04/21,R,SARS CoV-2 N2,,50,11.88,14.74,9.24,39600,,15546,71,1004.CARV-1,2997.07,Positive,Composite,,,,E2,49133.33,30800
Carvel,CARV,10/04/21,R,SARS CoV-2 N1,,50,12.32,15.4,9.68,41066.67,,15546,74,1004.CARV-1,3205.87,Positive,Composite,,,,E2,51333.33,32266.67
Carvel,CARV,10/04/21,R,SARS CoV-2 N2,,50,11.66,14.74,9.02,38866.67,,15359,69,1004.CARV-2,2997.07,Positive,Composite,,,,F2,49133.33,30066.67
Carvel,CARV,10/04/21,R,SARS CoV-2 N1,,50,12.98,16.06,10.34,43266.67,,15359,77,1004.CARV-2,3205.87,Positive,Composite,,,,F2,53533.33,34466.67
Challenge Early College H S,CHLS,10/05/21,R,SARS CoV-2 N2,,50,0,0.59,0,0,,13005,0,1005.CHLS-1,2997.07,Negative,Composite,,,,C8,1980,0
Challenge Early College H S,CHLS,10/05/21,R,SARS CoV-2 N1,,50,0,0.59,0,0,,13005,0,1005.CHLS-1,3205.87,Negative,Composite,,,,C8,1980,0
Challenge Early College H S,CHLS,10/05/21,R,SARS CoV-2 N2,,50,0,0.62,0,0,,12478,0,1005.CHLS-2,2997.07,Negative,Composite,,,,D8,2053.33,0
Challenge Early College H S,CHLS,10/05/21,R,SARS CoV-2 N1,,50,0,0.62,0,0,,12478,0,1005.CHLS-2,3205.87,Negative,Composite,,,,D8,2053.33,0
Cherry oak,CHER,10/04/21,R,SARS CoV-2 N2,,50,6.38,8.58,4.4,21266.67,,14876,36,1004.CHER-1,2997.07,Positive,Composite,,,,G2,28600,14666.67
Cherry oak,CHER,10/04/21,R,SARS CoV-2 N1,,50,9.68,12.32,7.26,32266.67,,14876,55,1004.CHER-1,3205.87,Positive,Composite,,,,G2,41066.67,24200
Cherry oak,CHER,10/04/21,R,SARS CoV-2 N2,,50,5.5,7.7,3.74,18333.33,,15146,32,1004.CHER-2,2997.07,Positive,Composite,,,,H2,25666.67,12466.67
Cherry oak,CHER,10/04/21,R,SARS CoV-2 N1,,50,9.24,11.88,7.04,30800,,15146,54,1004.CHER-2,3205.87,Positive,Composite,,,,H2,39600,23466.67
Chimney Rock No.2,CHIM2,10/04/21,R,SARS CoV-2 N2,,50,10.12,13.2,7.48,33733.33,,13109,51,1004.CHIM2-1,2997.07,Positive,Composite,,,,A3,44000,24933.33
Chimney Rock No.2,CHIM2,10/04/21,R,SARS CoV-2 N1,,50,11.44,14.74,8.8,38133.33,,13109,58,1004.CHIM2-1,3205.87,Positive,Composite,,,,A3,49133.33,29333.33
Chimney Rock No.2,CHIM2,10/04/21,R,SARS CoV-2 N2,,50,12.54,15.84,9.9,41800,,13556,66,1004.CHIM2-2,2997.07,Positive,Composite,,,,B3,52800,33000
Chimney Rock No.2,CHIM2,10/04/21,R,SARS CoV-2 N1,,50,11,14.3,8.58,36666.67,,13556,58,1004.CHIM2-2,3205.87,Positive,Composite,,,,B3,47666.67,28600
COOK RD.,COOK,10/04/21,R,SARS CoV-2 N2,,50,15.62,19.36,12.54,52066.67,,13628,82,1004.COOK-1,2997.07,Positive,Composite,,,,C3,64533.33,41800
COOK RD.,COOK,10/04/21,R,SARS CoV-2 N1,,50,20.24,23.98,16.28,67466.67,,13628,106,1004.COOK-1,3205.87,Positive,Composite,,,,C3,79933.33,54266.67
COOK RD.,COOK,10/04/21,R,SARS CoV-2 N2,,50,12.98,16.5,10.12,43266.67,,12755,64,1004.COOK-2,2997.07,Positive,Composite,,,,D3,55000,33733.33
COOK RD.,COOK,10/04/21,R,SARS CoV-2 N1,,50,16.94,20.9,13.42,56466.67,,12755,83,1004.COOK-2,3205.87,Positive,Composite,,,,D3,69666.67,44733.33
Cunningham El,CUNE,10/05/21,R,SARS CoV-2 N2,,50,1.23,2.51,0.48,4106.67,,12637,6,1005.CUNE-1,2997.07,Positive,Composite,,,,E8,8360,1613.33
Cunningham El,CUNE,10/05/21,R,SARS CoV-2 N1,,50,1.43,2.79,0.62,4766.67,,12637,7,1005.CUNE-1,3205.87,Positive,Composite,,,,E8,9313.33,2053.33
Cunningham El,CUNE,10/05/21,R,SARS CoV-2 N2,,50,1.54,2.86,0.66,5133.33,,13209,8,1005.CUNE-2,2997.07,Positive,Composite,,,,F8,9533.33,2200
Cunningham El,CUNE,10/05/21,R,SARS CoV-2 N1,,50,1.36,2.66,0.57,4546.67,,13209,7,1005.CUNE-2,3205.87,Positive,Composite,,,,F8,8873.33,1906.67
Energized For Excellence Academy El,ENEE,10/05/21,R,SARS CoV-2 N2,,50,4.4,6.6,2.86,14666.67,,11644,20,1005.ENEE-1,2997.07,Positive,Composite,,,,G8,22000,9533.33
Energized For Excellence Academy El,ENEE,10/05/21,R,SARS CoV-2 N1,,50,5.72,8.36,3.74,19066.67,,11644,26,1005.ENEE-1,3205.87,Positive,Composite,,,,G8,27866.67,12466.67
Energized For Excellence Academy El,ENEE,10/05/21,R,SARS CoV-2 N2,,50,6.38,9.02,4.4,21266.67,,11777,29,1005.ENEE-2,2997.07,Positive,Composite,,,,H8,30066.67,14666.67
Energized For Excellence Academy El,ENEE,10/05/21,R,SARS CoV-2 N1,,50,7.92,10.78,5.5,26400,,11777,36,1005.ENEE-2,3205.87,Positive,Composite,,,,H8,35933.33,18333.33
Ferguson Way,FERG,10/04/21,R,SARS CoV-2 N2,,50,1.36,2.55,0.62,4546.67,,15195,8,1004.FERG-1,2997.07,Positive,Composite,,,,E3,8506.67,2053.33
Ferguson Way,FERG,10/04/21,R,SARS CoV-2 N1,,50,1.01,2.09,0.4,3373.33,,15195,6,1004.FERG-1,3205.87,Positive,Composite,,,,E3,6966.67,1320
Ferguson Way,FERG,10/04/21,R,SARS CoV-2 N2,,50,1.76,3.08,0.88,5866.67,,14075,9,1004.FERG-2,2997.07,Positive,Composite,,,,F3,10266.67,2933.33
Ferguson Way,FERG,10/04/21,R,SARS CoV-2 N1,,50,0.73,1.74,0.22,2420,,14075,4,1004.FERG-2,3205.87,Negative,Composite,,,,F3,5793.33,733.33
Fondren No.2,FON2,10/04/21,R,SARS CoV-2 N2,,50,11,13.86,8.36,36666.67,,14919,63,1004.FON2-1,2997.07,Positive,Composite,,,,G3,46200,27866.67
Fondren No.2,FON2,10/04/21,R,SARS CoV-2 N1,,50,16.5,20.02,13.42,55000,,14919,95,1004.FON2-1,3205.87,Positive,Composite,,,,G3,66733.33,44733.33
Fondren No.2,FON2,10/04/21,R,SARS CoV-2 N2,,50,9.02,11.88,6.82,30066.67,,14526,51,1004.FON2-2,2997.07,Positive,Composite,,,,H3,39600,22733.33
Fondren No.2,FON2,10/04/21,R,SARS CoV-2 N1,,50,12.32,15.4,9.68,41066.67,,14526,69,1004.FON2-2,3205.87,Positive,Composite,,,,H3,51333.33,32266.67
Heights,HEIG,10/04/21,R,SARS CoV-2 N2,,50,0.2,0.99,0,660,,12511,1,1004.HEIG-1,2997.07,Negative,Composite,,,,A4,3300,0
Heights,HEIG,10/04/21,R,SARS CoV-2 N1,,50,0.62,1.65,0.15,2053.33,,12511,3,1004.HEIG-1,3205.87,Negative,Composite,,,,A4,5500,513.33
Heights,HEIG,10/04/21,R,SARS CoV-2 N2,,50,0.62,1.63,0.15,2053.33,,12622,3,1004.HEIG-2,2997.07,Negative,Composite,,,,B4,5426.67,513.33
Heights,HEIG,10/04/21,R,SARS CoV-2 N1,,50,1.43,2.79,0.62,4766.67,,12622,7,1004.HEIG-2,3205.87,Positive,Composite,,,,B4,9313.33,2053.33
M.U.D 175-1 LS 281,MUD175,10/04/21,R,SARS CoV-2 N2,,50,25.52,29.92,21.12,85066.67,,12915,127,1004.MUD175-1,2997.07,Positive,Composite,,,,E4,99733.33,70400
M.U.D 175-1 LS 281,MUD175,10/04/21,R,SARS CoV-2 N1,,50,24.86,29.04,20.46,82866.67,,12915,123,1004.MUD175-1,3205.87,Positive,Composite,,,,E4,96800,68200
M.U.D 175-1 LS 281,MUD175,10/04/21,R,SARS CoV-2 N2,,50,21.78,25.74,17.6,72600,,13415,112,1004.MUD175-2,2997.07,Positive,Composite,,,,F4,85800,58666.67
M.U.D 175-1 LS 281,MUD175,10/04/21,R,SARS CoV-2 N1,,50,29.04,33.66,24.42,96800,,13415,150,1004.MUD175-2,3205.87,Positive,Composite,,,,F4,112200,81400
Mistral Center For Early Childhood,MISC,10/05/21,R,SARS CoV-2 N2,,50,3.3,5.06,1.98,11000,,14561,19,1005.MISC-1,2997.07,Positive,Composite,,,,A9,16866.67,6600
Mistral Center For Early Childhood,MISC,10/05/21,R,SARS CoV-2 N1,,50,4.62,6.6,3.08,15400,,14561,26,1005.MISC-1,3205.87,Positive,Composite,,,,A9,22000,10266.67
Mistral Center For Early Childhood,MISC,10/05/21,R,SARS CoV-2 N2,,50,3.52,5.06,2.2,11733.33,,16412,22,1005.MISC-2,2997.07,Positive,Composite,,,,B9,16866.67,7333.33
Mistral Center For Early Childhood,MISC,10/05/21,R,SARS CoV-2 N1,,50,4.4,6.38,3.08,14666.67,,16412,28,1005.MISC-2,3205.87,Positive,Composite,,,,B9,21266.67,10266.67
MUD No. 123,MUD123,10/04/21,R,SARS CoV-2 N2,,50,18.7,22.66,15.18,62333.33,,13519,97,1004.MUD123-1,2997.07,Positive,Composite,,,,C4,75533.33,50600
MUD No. 123,MUD123,10/04/21,R,SARS CoV-2 N1,,50,25.52,29.92,21.34,85066.67,,13519,133,1004.MUD123-1,3205.87,Positive,Composite,,,,C4,99733.33,71133.33
MUD No. 123,MUD123,10/04/21,R,SARS CoV-2 N2,,50,19.14,23.1,15.4,63800,,12809,94,1004.MUD123-2,2997.07,Positive,Composite,,,,D4,77000,51333.33
MUD No. 123,MUD123,10/04/21,R,SARS CoV-2 N1,,50,22.22,26.18,18.04,74066.67,,12809,109,1004.MUD123-2,3205.87,Positive,Composite,,,,D4,87266.67,60133.33
Neff Ecc,NECC,10/05/21,R,SARS CoV-2 N2,,50,0,0.62,0,0,,12717,0,1005.NECC-1,2997.07,Negative,Composite,,,,C9,2053.33,0
Neff Ecc,NECC,10/05/21,R,SARS CoV-2 N1,,50,0.42,1.3,0.07,1393.33,,12717,2,1005.NECC-1,3205.87,Negative,Composite,,,,C9,4326.67,220
Neff Ecc,NECC,10/05/21,R,SARS CoV-2 N2,,50,0,4.84,0,0,,1640,0,1005.NECC-2,2997.07,Negative,Composite,,,,D9,16133.33,0
Neff Ecc,NECC,10/05/21,R,SARS CoV-2 N1,,50,0,4.84,0,0,,1640,0,1005.NECC-2,3205.87,Negative,Composite,,,,D9,16133.33,0
Neff El,NEEL,10/05/21,R,SARS CoV-2 N2,,50,0,0.51,0,0,,15440,0,1005.NEEL-1,2997.07,Negative,Composite,,,,E9,1686.67,0
Neff El,NEEL,10/05/21,R,SARS CoV-2 N1,,50,0,0.51,0,0,,15440,0,1005.NEEL-1,3205.87,Negative,Composite,,,,E9,1686.67,0
Neff El,NEEL,10/05/21,R,SARS CoV-2 N2,,50,0.18,0.86,0,586.67,,14482,1,1005.NEEL-2,2997.07,Negative,Composite,,,,F9,2860,0
Neff El,NEEL,10/05/21,R,SARS CoV-2 N1,,50,0.35,1.14,0.04,1173.33,,14482,2,1005.NEEL-2,3205.87,Negative,Composite,,,,F9,3813.33,146.67
North Eldridge,NELD,10/04/21,R,SARS CoV-2 N2,,50,20.9,24.86,16.72,69666.67,,12976,104,1004.NELD-1,2997.07,Positive,Composite,,,,G4,82866.67,55733.33
North Eldridge,NELD,10/04/21,R,SARS CoV-2 N1,,50,25.96,30.36,21.34,86533.33,,12976,129,1004.NELD-1,3205.87,Positive,Composite,,,,G4,101200,71133.33
North Eldridge,NELD,10/04/21,R,SARS CoV-2 N2,,50,15.62,19.36,12.32,52066.67,,13127,79,1004.NELD-2,2997.07,Positive,Composite,,,,H4,64533.33,41066.67
North Eldridge,NELD,10/04/21,R,SARS CoV-2 N1,,50,25.74,30.14,21.34,85800,,13127,130,1004.NELD-2,3205.87,Positive,Composite,,,,H4,100466.67,71133.33
Reagan K-8 Educational Ctr,REAC,10/05/21,R,SARS CoV-2 N2,,50,0,0.59,0,0,,13279,0,1005.REAC-1,2997.07,Negative,Composite,,,,G9,1980,0
Reagan K-8 Educational Ctr,REAC,10/05/21,R,SARS CoV-2 N1,,50,0,0.59,0,0,,13279,0,1005.REAC-1,3205.87,Negative,Composite,,,,G9,1980,0
Reagan K-8 Educational Ctr,REAC,10/05/21,R,SARS CoV-2 N2,,50,0,0.53,0,0,,14505,0,1005.REAC-2,2997.07,Negative,Composite,,,,H9,1760,0
Reagan K-8 Educational Ctr,REAC,10/05/21,R,SARS CoV-2 N1,,50,0.18,0.86,0,586.67,,14505,1,1005.REAC-2,3205.87,Negative,Composite,,,,H9,2860,0
Richmond Ave No.1 FN349,RICH,10/04/21,R,SARS CoV-2 N2,,50,93.06,101.64,84.7,310200,,12961,458,1004.RICH-1,2997.07,Positive,Composite,,,,A5,338800,282333.33
Richmond Ave No.1 FN349,RICH,10/04/21,R,SARS CoV-2 N1,,50,120.12,129.8,110.44,400400,,12961,588,1004.RICH-1,3205.87,Positive,Composite,,,,A5,432666.67,368133.33
Richmond Ave No.1 FN349,RICH,10/04/21,R,SARS CoV-2 N2,,50,90.42,98.56,82.28,301400,,13691,470,1004.RICH-2,2997.07,Positive,Composite,,,,B5,328533.33,274266.67
Richmond Ave No.1 FN349,RICH,10/04/21,R,SARS CoV-2 N1,,50,118.58,128.04,109.12,395266.67,,13691,613,1004.RICH-2,3205.87,Positive,Composite,,,,B5,426800,363733.33
Rodriguez El,ROZE,10/05/21,R,SARS CoV-2 N2,,50,0,0.99,0,0,,7886,0,1005.ROZE-1,2997.07,Negative,Composite,,,,A10,3300,0
Rodriguez El,ROZE,10/05/21,R,SARS CoV-2 N1,,50,0,0.99,0,0,,7886,0,1005.ROZE-1,3205.87,Negative,Composite,,,,A10,3300,0
Rodriguez El,ROZE,10/05/21,R,SARS CoV-2 N2,,50,0.57,1.52,0.13,1906.67,,13483,3,1005.ROZE-2,2997.07,Negative,Composite,,,,B10,5060,440
Rodriguez El,ROZE,10/05/21,R,SARS CoV-2 N1,,50,0.37,1.23,0.07,1246.67,,13483,2,1005.ROZE-2,3205.87,Negative,Composite,,,,B10,4106.67,220
S. Post Oak No. 1,SPO1,10/04/21,R,SARS CoV-2 N2,,50,3.3,5.06,1.98,11000,,12800,16,1004.SPO1-1,2997.07,Positive,Composite,,,,G5,16866.67,6600
S. Post Oak No. 1,SPO1,10/04/21,R,SARS CoV-2 N1,,50,3.74,5.5,2.2,12466.67,,12800,18,1004.SPO1-1,3205.87,Positive,Composite,,,,G5,18333.33,7333.33
S. Post Oak No. 1,SPO1,10/04/21,R,SARS CoV-2 N2,,50,3.08,4.84,1.98,10266.67,,15030,18,1004.SPO1-2,2997.07,Positive,Composite,,,,H5,16133.33,6600
S. Post Oak No. 1,SPO1,10/04/21,R,SARS CoV-2 N1,,50,3.52,5.28,2.2,11733.33,,15030,20,1004.SPO1-2,3205.87,Positive,Composite,,,,H5,17600,7333.33
Saddle Brook,SABR,10/04/21,R,SARS CoV-2 N2,,50,0.57,1.54,0.13,1906.67,,13391,3,1004.SABR-1,2997.07,Negative,Composite,,,,C5,5133.33,440
Saddle Brook,SABR,10/04/21,R,SARS CoV-2 N1,,50,1.54,2.9,0.7,5133.33,,13391,8,1004.SABR-1,3205.87,Positive,Composite,,,,C5,9680,2346.67
Saddle Brook,SABR,10/04/21,R,SARS CoV-2 N2,,50,0.86,1.85,0.31,2860,,15180,5,1004.SABR-2,2997.07,Negative,Composite,,,,D5,6160,1026.67
Saddle Brook,SABR,10/04/21,R,SARS CoV-2 N1,,50,0.86,1.85,0.31,2860,,15180,5,1004.SABR-2,3205.87,Negative,Composite,,,,D5,6160,1026.67
San Felipe FN140,SANF,10/04/21,R,SARS CoV-2 N2,,50,9.46,12.32,7.26,31533.33,,15002,55,1004.SANF-1,2997.07,Positive,Composite,,,,E5,41066.67,24200
San Felipe FN140,SANF,10/04/21,R,SARS CoV-2 N1,,50,9.24,11.88,6.82,30800,,15002,53,1004.SANF-1,3205.87,Positive,Composite,,,,E5,39600,22733.33
San Felipe FN140,SANF,10/04/21,R,SARS CoV-2 N2,,50,6.82,9.24,4.84,22733.33,,14126,37,1004.SANF-2,2997.07,Positive,Composite,,,,F5,30800,16133.33
San Felipe FN140,SANF,10/04/21,R,SARS CoV-2 N1,,50,8.36,11,6.16,27866.67,,14126,45,1004.SANF-2,3205.87,Positive,Composite,,,,F5,36666.67,20533.33
Sharpstown International School,SHAS,10/05/21,R,SARS CoV-2 N2,,50,0.4,1.25,0.07,1320,,13258,2,1005.SHAS-1,2997.07,Negative,Composite,,,,C10,4180,220
Sharpstown International School,SHAS,10/05/21,R,SARS CoV-2 N1,,50,0,0.59,0,0,,13258,0,1005.SHAS-1,3205.87,Negative,Composite,,,,C10,1980,0
Sharpstown International School,SHAS,10/05/21,R,SARS CoV-2 N2,,50,0.22,1.01,0,733.33,,12221,1,1005.SHAS-2,2997.07,Negative,Composite,,,,D10,3373.33,0
Sharpstown International School,SHAS,10/05/21,R,SARS CoV-2 N1,,50,0.42,1.36,0.07,1393.33,,12221,2,1005.SHAS-2,3205.87,Negative,Composite,,,,D10,4546.67,220
Stella Link FN575,STEL,10/04/21,R,SARS CoV-2 N2,,50,8.14,11,5.72,27133.33,,12492,39,1004.STEL-1,2997.07,Positive,Composite,,,,A6,36666.67,19066.67
Stella Link FN575,STEL,10/04/21,R,SARS CoV-2 N1,,50,10.12,13.2,7.48,33733.33,,12492,49,1004.STEL-1,3205.87,Positive,Composite,,,,A6,44000,24933.33
Stella Link FN575,STEL,10/04/21,R,SARS CoV-2 N2,,50,7.04,9.68,4.84,23466.67,,11894,32,1004.STEL-2,2997.07,Positive,Composite,,,,B6,32266.67,16133.33
Stella Link FN575,STEL,10/04/21,R,SARS CoV-2 N1,,50,11.44,14.74,8.58,38133.33,,11894,52,1004.STEL-2,3205.87,Positive,Composite,,,,B6,49133.33,28600
TREEWATER,TREE,10/04/21,R,SARS CoV-2 N2,,50,6.38,8.8,4.4,21266.67,,12786,31,1004.TREE-1,2997.07,Positive,Composite,,,,C6,29333.33,14666.67
TREEWATER,TREE,10/04/21,R,SARS CoV-2 N1,,50,10.78,13.86,8.14,35933.33,,12786,53,1004.TREE-1,3205.87,Positive,Composite,,,,C6,46200,27133.33
TREEWATER,TREE,10/04/21,R,SARS CoV-2 N2,,50,5.72,8.14,3.96,19066.67,,12980,29,1004.TREE-2,2997.07,Positive,Composite,,,,D6,27133.33,13200
TREEWATER,TREE,10/04/21,R,SARS CoV-2 N1,,50,10.34,13.42,7.7,34466.67,,12980,52,1004.TREE-2,3205.87,Positive,Composite,,,,D6,44733.33,25666.67
W.C.I.D. 78,WCID78,10/04/21,R,SARS CoV-2 N2,,50,27.94,32.56,23.32,93133.33,,12857,138,1004.WCID78-1,2997.07,Positive,Composite,,,,G6,108533.33,77733.33
W.C.I.D. 78,WCID78,10/04/21,R,SARS CoV-2 N1,,50,33.66,38.72,28.6,112200,,12857,166,1004.WCID78-1,3205.87,Positive,Composite,,,,G6,129066.67,95333.33
W.C.I.D. 78,WCID78,10/04/21,R,SARS CoV-2 N2,,50,17.82,22,14.3,59400,,11780,81,1004.WCID78-2,2997.07,Positive,Composite,,,,H6,73333.33,47666.67
W.C.I.D. 78,WCID78,10/04/21,R,SARS CoV-2 N1,,50,23.32,27.94,18.92,77733.33,,11780,106,1004.WCID78-2,3205.87,Positive,Composite,,,,H6,93133.33,63066.67
WCID #028,WCID28,10/04/21,R,SARS CoV-2 N2,,50,18.04,22,14.52,60133.33,,13076,91,1004.WCID28-1,2997.07,Positive,Composite,,,,E6,73333.33,48400
WCID #028,WCID28,10/04/21,R,SARS CoV-2 N1,,50,21.78,25.96,17.82,72600,,13076,110,1004.WCID28-1,3205.87,Positive,Composite,,,,E6,86533.33,59400
