Facility,WWTP,Date,Lab,Target_Name,Received_WW_vol,Filtered_WW_vol,Copies_per_uL_RNA,PoissonConfMax_per_uL_RNA,PoissonConfMin_per_uL_RNA,Copies_Per_Liter_WW,Ct,AcceptedDroplets,PositiveDroplets,Sample_ID,Detection_Limit,Positivity,Sample_Type,Surrogate_virus_input_per.L.WW,Percentage_recovery_BCoV,Comments,Well Position,PoissonConfMax_Per_Liter_WW,PoissonConfMin_Per_Liter_WW
1007/NTC,NTC,10/07/21,R,Influenza-A,,,0,0.64,0,,,12178,0,1007.NTC-7,,Negative,Composite,,,,G10,,
1007/NTC,NTC,10/07/21,R,Influenza-B,,,0,0.59,0,,,12821,0,1007.NTC-8,,Negative,Composite,,,,H10,,
1007/NTC,NTC,10/07/21,R,Influenza-A,,,0,0.59,0,,,12821,0,1007.NTC-8,,Negative,Composite,,,,H10,,
Afton Oaks,AO,10/06/21,R,SARS CoV-2 N2,,40,0,0.51,0,0,,15345,0,1006.AO-1,3116.67,Negative,Composite,,,,E1,2108.33,0
Afton Oaks,AO,10/06/21,R,SARS CoV-2 N1,,40,0,0.51,0,0,,15345,0,1006.AO-1,2644.58,Negative,Composite,,,,E1,2108.33,0
Afton Oaks,AO,10/06/21,R,SARS CoV-2 N2,,36,0.31,0.99,0.04,1425.93,,16851,2,1006.AO-2,3462.96,Negative,Composite,,,,F1,4583.33,203.7
Afton Oaks,AO,10/06/21,R,SARS CoV-2 N1,,36,0.31,0.99,0.04,1425.93,,16851,2,1006.AO-2,2938.43,Negative,Composite,,,,F1,4583.33,203.7
Arden Place,AP,10/06/21,R,SARS CoV-2 N2,,50,0,0.51,0,0,,15637,0,1006.AP-1,2493.33,Negative,Composite,,,,G1,1686.67,0
Arden Place,AP,10/06/21,R,SARS CoV-2 N1,,50,0,0.51,0,0,,15637,0,1006.AP-1,2115.67,Negative,Composite,,,,G1,1686.67,0
Arden Place,AP,10/06/21,R,SARS CoV-2 N2,,50,0,0.44,0,0,,17402,0,1006.AP-2,2493.33,Negative,Composite,,,,H1,1466.67,0
Arden Place,AP,10/06/21,R,SARS CoV-2 N1,,50,0.44,1.19,0.11,1466.67,,17402,3,1006.AP-2,2115.67,Negative,Composite,,,,H1,3960,366.67
Arden Wood,AW,10/06/21,R,SARS CoV-2 N2,,50,0,0.51,0,0,,15489,0,1006.AW-1,2493.33,Negative,Composite,,,,A2,1686.67,0
Arden Wood,AW,10/06/21,R,SARS CoV-2 N1,,50,0.33,1.08,0.04,1100,,15489,2,1006.AW-1,2115.67,Negative,Composite,,,,A2,3593.33,146.67
Arden Wood,AW,10/06/21,R,SARS CoV-2 N2,,50,0,0.57,0,0,,13475,0,1006.AW-2,2493.33,Negative,Composite,,,,B2,1906.67,0
Arden Wood,AW,10/06/21,R,SARS CoV-2 N1,,50,0,0.57,0,0,,13475,0,1006.AW-2,2115.67,Negative,Composite,,,,B2,1906.67,0
Benavidez El,BENE,10/05/21,R,Influenza-B,,50,0,0.51,0,0,,15124,0,1005.BENE-1,2333.33,Negative,Composite,,,,A7,1686.67,0
Benavidez El,BENE,10/05/21,R,Influenza-A,,50,0,0.51,0,0,,15124,0,1005.BENE-1,2333.33,Negative,Composite,,,,A7,1686.67,0
Benavidez El,BENE,10/05/21,R,Influenza-B,,50,0,0.48,0,0,,16169,0,1005.BENE-2,2333.33,Negative,Composite,,,,B7,1613.33,0
Benavidez El,BENE,10/05/21,R,Influenza-A,,50,0,0.48,0,0,,16169,0,1005.BENE-2,2333.33,Negative,Composite,,,,B7,1613.33,0
Braeburn El,BRAE,10/05/21,R,Influenza-B,,50,0,0.44,0,0,,17299,0,1005.BRAE-1,2333.33,Negative,Composite,,,,C7,1466.67,0
Braeburn El,BRAE,10/05/21,R,Influenza-A,,50,0,0.44,0,0,,17299,0,1005.BRAE-1,2333.33,Negative,Composite,,,,C7,1466.67,0
Braeburn El,BRAE,10/05/21,R,Influenza-B,,50,0,0.44,0,0,,17733,0,1005.BRAE-2,2333.33,Negative,Composite,,,,D7,1466.67,0
Braeburn El,BRAE,10/05/21,R,Influenza-A,,50,0,0.44,0,0,,17733,0,1005.BRAE-2,2333.33,Negative,Composite,,,,D7,1466.67,0
Catholic Charities Villa Guadalupe,CCV,10/06/21,R,SARS CoV-2 N2,,50,0,0.57,0,0,,13724,0,1006.CCV-1,2493.33,Negative,Composite,,,,E2,1906.67,0
Catholic Charities Villa Guadalupe,CCV,10/06/21,R,SARS CoV-2 N1,,50,0,0.57,0,0,,13724,0,1006.CCV-1,2115.67,Negative,Composite,,,,E2,1906.67,0
Catholic Charities Villa Guadalupe,CCV,10/06/21,R,SARS CoV-2 N2,,50,0.37,1.19,0.07,1246.67,,14069,2,1006.CCV-2,2493.33,Negative,Composite,,,,F2,3960,220
Catholic Charities Villa Guadalupe,CCV,10/06/21,R,SARS CoV-2 N1,,50,0.18,0.88,0,586.67,,14069,1,1006.CCV-2,2115.67,Negative,Composite,,,,F2,2933.33,0
Challenge Early College H S,CHLS,10/05/21,R,Influenza-B,,50,0,0.48,0,0,,16317,0,1005.CHLS-1,2333.33,Negative,Composite,,,,E7,1613.33,0
Challenge Early College H S,CHLS,10/05/21,R,Influenza-A,,50,0,0.48,0,0,,16317,0,1005.CHLS-1,2333.33,Negative,Composite,,,,E7,1613.33,0
Challenge Early College H S,CHLS,10/05/21,R,Influenza-B,,50,0,0.48,0,0,,16177,0,1005.CHLS-2,2333.33,Negative,Composite,,,,F7,1613.33,0
Challenge Early College H S,CHLS,10/05/21,R,Influenza-A,,50,0,0.48,0,0,,16177,0,1005.CHLS-2,2333.33,Negative,Composite,,,,F7,1613.33,0
Covenant House Emergency Crisis Shelter,CHEC,10/06/21,R,SARS CoV-2 N2,,50,0,0.53,0,0,,14781,0,1006.CHEC-1,2493.33,Negative,Composite,,,,G2,1760,0
Covenant House Emergency Crisis Shelter,CHEC,10/06/21,R,SARS CoV-2 N1,,50,0,0.53,0,0,,14781,0,1006.CHEC-1,2115.67,Negative,Composite,,,,G2,1760,0
Covenant House Emergency Crisis Shelter,CHEC,10/06/21,R,SARS CoV-2 N2,,50,0,0.51,0,0,,15080,0,1006.CHEC-2,2493.33,Negative,Composite,,,,H2,1686.67,0
Covenant House Emergency Crisis Shelter,CHEC,10/06/21,R,SARS CoV-2 N1,,50,0,0.51,0,0,,15080,0,1006.CHEC-2,2115.67,Negative,Composite,,,,H2,1686.67,0
Cunningham El,CUNE,10/05/21,R,Influenza-B,,50,0,0.48,0,0,,16181,0,1005.CUNE-1,2333.33,Negative,Composite,,,,G7,1613.33,0
Cunningham El,CUNE,10/05/21,R,Influenza-A,,50,0,0.48,0,0,,16181,0,1005.CUNE-1,2333.33,Negative,Composite,,,,G7,1613.33,0
Cunningham El,CUNE,10/05/21,R,Influenza-B,,50,0,0.48,0,0,,16359,0,1005.CUNE-2,2333.33,Negative,Composite,,,,H7,1613.33,0
Cunningham El,CUNE,10/05/21,R,Influenza-A,,50,0,0.48,0,0,,16359,0,1005.CUNE-2,2333.33,Negative,Composite,,,,H7,1613.33,0
Energized For Excellence Academy El,ENEE,10/05/21,R,Influenza-B,,50,0,0.53,0,0,,14823,0,1005.ENEE-1,2333.33,Negative,Composite,,,,A8,1760,0
Energized For Excellence Academy El,ENEE,10/05/21,R,Influenza-A,,50,0,0.53,0,0,,14823,0,1005.ENEE-1,2333.33,Negative,Composite,,,,A8,1760,0
Energized For Excellence Academy El,ENEE,10/05/21,R,Influenza-B,,50,0,0.53,0,0,,14547,0,1005.ENEE-2,2333.33,Negative,Composite,,,,B8,1760,0
Energized For Excellence Academy El,ENEE,10/05/21,R,Influenza-A,,50,0,0.53,0,0,,14547,0,1005.ENEE-2,2333.33,Negative,Composite,,,,B8,1760,0
Focused Care Beechnut,FCB,10/06/21,R,SARS CoV-2 N2,,50,0,0.53,0,0,,14464,0,1006.FCB-1,2493.33,Negative,Composite,,,,A3,1760,0
Focused Care Beechnut,FCB,10/06/21,R,SARS CoV-2 N1,,50,0.35,1.14,0.04,1173.33,,14464,2,1006.FCB-1,2115.67,Negative,Composite,,,,A3,3813.33,146.67
Focused Care Beechnut,FCB,10/06/21,R,SARS CoV-2 N2,,50,0,0.46,0,0,,16785,0,1006.FCB-2,2493.33,Negative,Composite,,,,B3,1540,0
Focused Care Beechnut,FCB,10/06/21,R,SARS CoV-2 N1,,50,0.15,0.73,0,513.33,,16785,1,1006.FCB-2,2115.67,Negative,Composite,,,,B3,2420,0
Focused Care of Westwood,FCW,10/06/21,R,SARS CoV-2 N2,,50,0,0.48,0,0,,16173,0,1006.FCW-1,2493.33,Negative,Composite,,,,C3,1613.33,0
Focused Care of Westwood,FCW,10/06/21,R,SARS CoV-2 N1,,50,0,0.48,0,0,,16173,0,1006.FCW-1,2115.67,Negative,Composite,,,,C3,1613.33,0
Focused Care of Westwood,FCW,10/06/21,R,SARS CoV-2 N2,,50,0,0.46,0,0,,16976,0,1006.FCW-2,2493.33,Negative,Composite,,,,D3,1540,0
Focused Care of Westwood,FCW,10/06/21,R,SARS CoV-2 N1,,50,0,0.46,0,0,,16976,0,1006.FCW-2,2115.67,Negative,Composite,,,,D3,1540,0
Harris County Jail (Baker),HCJB,10/06/21,R,SARS CoV-2 N2,,50,75.68,82.5,69.08,252266.67,,17401,502,1006.HCJB-1,2493.33,Positive,Composite,,,,E3,275000,230266.67
Harris County Jail (Baker),HCJB,10/06/21,R,SARS CoV-2 N1,,50,83.6,90.64,76.56,278666.67,,17401,553,1006.HCJB-1,2115.67,Positive,Composite,,,,E3,302133.33,255200
Harris County Jail (Baker),HCJB,10/06/21,R,SARS CoV-2 N2,,50,110,118.36,101.64,366666.67,,15947,663,1006.HCJB-2,2493.33,Positive,Composite,,,,F3,394533.33,338800
Harris County Jail (Baker),HCJB,10/06/21,R,SARS CoV-2 N1,,50,109.34,117.48,100.98,364466.67,,15947,659,1006.HCJB-2,2115.67,Positive,Composite,,,,F3,391600,336600
Harris County Jail (San Jacinto),HCJS,10/06/21,R,SARS CoV-2 N2,,50,4.4,6.16,2.86,14666.67,,15980,27,1006.HCJS-1,2493.33,Positive,Composite,,,,G3,20533.33,9533.33
Harris County Jail (San Jacinto),HCJS,10/06/21,R,SARS CoV-2 N1,,50,4.62,6.6,3.08,15400,,15980,29,1006.HCJS-1,2115.67,Positive,Composite,,,,G3,22000,10266.67
Harris County Jail (San Jacinto),HCJS,10/06/21,R,SARS CoV-2 N2,,50,1.98,3.3,1.1,6600,,15961,12,1006.HCJS-2,2493.33,Positive,Composite,,,,H3,11000,3666.67
Harris County Jail (San Jacinto),HCJS,10/06/21,R,SARS CoV-2 N1,,50,1.98,3.3,1.1,6600,,15961,12,1006.HCJS-2,2115.67,Positive,Composite,,,,H3,11000,3666.67
Memorial City Health & Rehab,MCHR,10/06/21,R,SARS CoV-2 N2,,50,0,0.51,0,0,,15473,0,1006.MCHR-1,2493.33,Negative,Composite,,,,A4,1686.67,0
Memorial City Health & Rehab,MCHR,10/06/21,R,SARS CoV-2 N1,,50,0.18,0.79,0,586.67,,15473,1,1006.MCHR-1,2115.67,Negative,Composite,,,,A4,2640,0
Memorial City Health & Rehab,MCHR,10/06/21,R,SARS CoV-2 N2,,50,0,0.44,0,0,,17288,0,1006.MCHR-2,2493.33,Negative,Composite,,,,B4,1466.67,0
Memorial City Health & Rehab,MCHR,10/06/21,R,SARS CoV-2 N1,,50,0.15,0.73,0,513.33,,17288,1,1006.MCHR-2,2115.67,Negative,Composite,,,,B4,2420,0
Mission of Yahweh,MOYA,10/06/21,R,SARS CoV-2 N2,,50,0,0.48,0,0,,16348,0,1006.MOYA-1,2493.33,Negative,Composite,,,,C4,1613.33,0
Mission of Yahweh,MOYA,10/06/21,R,SARS CoV-2 N1,,50,0.31,1.01,0.04,1026.67,,16348,2,1006.MOYA-1,2115.67,Negative,Composite,,,,C4,3373.33,146.67
Mission of Yahweh,MOYA,10/06/21,R,SARS CoV-2 N2,,50,0,0.48,0,0,,16144,0,1006.MOYA-2,2493.33,Negative,Composite,,,,D4,1613.33,0
Mission of Yahweh,MOYA,10/06/21,R,SARS CoV-2 N1,,50,0.15,0.77,0,513.33,,16144,1,1006.MOYA-2,2115.67,Negative,Composite,,,,D4,2566.67,0
Mistral Center For Early Childhood,MISC,10/05/21,R,Influenza-B,,50,0,0.53,0,0,,14619,0,1005.MISC-1,2333.33,Negative,Composite,,,,C8,1760,0
Mistral Center For Early Childhood,MISC,10/05/21,R,Influenza-A,,50,0,0.53,0,0,,14619,0,1005.MISC-1,2333.33,Negative,Composite,,,,C8,1760,0
Mistral Center For Early Childhood,MISC,10/05/21,R,Influenza-B,,50,0,0.51,0,0,,15329,0,1005.MISC-2,2333.33,Negative,Composite,,,,D8,1686.67,0
Mistral Center For Early Childhood,MISC,10/05/21,R,Influenza-A,,50,0,0.51,0,0,,15329,0,1005.MISC-2,2333.33,Negative,Composite,,,,D8,1686.67,0
Neff Ecc,NECC,10/05/21,R,Influenza-B,,50,0,0.57,0,0,,13500,0,1005.NECC-1,2333.33,Negative,Composite,,,,E8,1906.67,0
Neff Ecc,NECC,10/05/21,R,Influenza-A,,50,0,0.57,0,0,,13500,0,1005.NECC-1,2333.33,Negative,Composite,,,,E8,1906.67,0
Neff Ecc,NECC,10/05/21,R,Influenza-B,,50,0,0.55,0,0,,13895,0,1005.NECC-2,2333.33,Negative,Composite,,,,F8,1833.33,0
Neff Ecc,NECC,10/05/21,R,Influenza-A,,50,0,0.55,0,0,,13895,0,1005.NECC-2,2333.33,Negative,Composite,,,,F8,1833.33,0
Neff El,NEEL,10/05/21,R,Influenza-B,,50,0,0.57,0,0,,13605,0,1005.NEEL-1,2333.33,Negative,Composite,,,,G8,1906.67,0
Neff El,NEEL,10/05/21,R,Influenza-A,,50,0,0.57,0,0,,13605,0,1005.NEEL-1,2333.33,Negative,Composite,,,,G8,1906.67,0
Neff El,NEEL,10/05/21,R,Influenza-B,,50,0,0.68,0,0,,11400,0,1005.NEEL-2,2333.33,Negative,Composite,,,,H8,2273.33,0
Neff El,NEEL,10/05/21,R,Influenza-A,,50,0,0.68,0,0,,11400,0,1005.NEEL-2,2333.33,Negative,Composite,,,,H8,2273.33,0
Open Door Mission,ODM,10/06/21,R,SARS CoV-2 N2,,46,0.15,0.73,0,557.97,,16838,1,1006.ODM-1,2710.14,Negative,Composite,,,,E4,2630.43,0
Open Door Mission,ODM,10/06/21,R,SARS CoV-2 N1,,46,0.15,0.73,0,557.97,,16838,1,1006.ODM-1,2299.64,Negative,Composite,,,,E4,2630.43,0
Open Door Mission,ODM,10/06/21,R,SARS CoV-2 N2,,44,0,0.48,0,0,,16323,0,1006.ODM-2,2833.33,Negative,Composite,,,,F4,1833.33,0
Open Door Mission,ODM,10/06/21,R,SARS CoV-2 N1,,44,0.15,0.75,0,583.33,,16323,1,1006.ODM-2,2404.17,Negative,Composite,,,,F4,2833.33,0
Park Manor at Westchase,PMW,10/06/21,R,SARS CoV-2 N2,,50,0,0.46,0,0,,16450,0,1006.PMW-1,2493.33,Negative,Composite,,,,G4,1540,0
Park Manor at Westchase,PMW,10/06/21,R,SARS CoV-2 N1,,50,0.15,0.75,0,513.33,,16450,1,1006.PMW-1,2115.67,Negative,Composite,,,,G4,2493.33,0
Park Manor at Westchase,PMW,10/06/21,R,SARS CoV-2 N2,,50,0,0.51,0,0,,15666,0,1006.PMW-2,2493.33,Negative,Composite,,,,H4,1686.67,0
Park Manor at Westchase,PMW,10/06/21,R,SARS CoV-2 N1,,50,0,0.51,0,0,,15666,0,1006.PMW-2,2115.67,Negative,Composite,,,,H4,1686.67,0
Reagan K-8 Educational Ctr,REAC,10/05/21,R,Influenza-B,,50,0,0.48,0,0,,15898,0,1005.REAC-1,2333.33,Negative,Composite,,,,A9,1613.33,0
Reagan K-8 Educational Ctr,REAC,10/05/21,R,Influenza-A,,50,0,0.48,0,0,,15898,0,1005.REAC-1,2333.33,Negative,Composite,,,,A9,1613.33,0
Reagan K-8 Educational Ctr,REAC,10/05/21,R,Influenza-B,,50,0,0.44,0,0,,17464,0,1005.REAC-2,2333.33,Negative,Composite,,,,B9,1466.67,0
Reagan K-8 Educational Ctr,REAC,10/05/21,R,Influenza-A,,50,0,0.44,0,0,,17464,0,1005.REAC-2,2333.33,Negative,Composite,,,,B9,1466.67,0
Recenter Emergency Shelter,RES,10/06/21,R,SARS CoV-2 N2,,30,0,0.51,0,0,,15632,0,1006.RES-1,4155.56,Negative,Composite,,,,A5,2811.11,0
Recenter Emergency Shelter,RES,10/06/21,R,SARS CoV-2 N1,,30,0.51,1.32,0.11,2811.11,,15632,3,1006.RES-1,3526.11,Negative,Composite,,,,A5,7333.33,611.11
Recenter Emergency Shelter,RES,10/06/21,R,SARS CoV-2 N2,,34,0.64,1.47,0.2,3127.45,,16482,4,1006.RES-2,3666.67,Negative,Composite,,,,B5,7225.49,970.59
Recenter Emergency Shelter,RES,10/06/21,R,SARS CoV-2 N1,,34,0.64,1.47,0.2,3127.45,,16482,4,1006.RES-2,3111.27,Positive,Composite,,,,B5,7225.49,970.59
Rodriguez El,ROZE,10/05/21,R,Influenza-B,,50,0,0.46,0,0,,16582,0,1005.ROZE-1,2333.33,Negative,Composite,,,,C9,1540,0
Rodriguez El,ROZE,10/05/21,R,Influenza-A,,50,0,0.46,0,0,,16582,0,1005.ROZE-1,2333.33,Negative,Composite,,,,C9,1540,0
Rodriguez El,ROZE,10/05/21,R,Influenza-B,,50,0,0.53,0,0,,14998,0,1005.ROZE-2,2333.33,Negative,Composite,,,,D9,1760,0
Rodriguez El,ROZE,10/05/21,R,Influenza-A,,50,0,0.53,0,0,,14998,0,1005.ROZE-2,2333.33,Negative,Composite,,,,D9,1760,0
Salvation Army Family Residence,SAFR,10/06/21,R,SARS CoV-2 N2,,50,0,0.51,0,0,,15422,0,1006.SAFR-1,2493.33,Negative,Composite,,,,C5,1686.67,0
Salvation Army Family Residence,SAFR,10/06/21,R,SARS CoV-2 N1,,50,0.33,1.08,0.04,1100,,15422,2,1006.SAFR-1,2115.67,Negative,Composite,,,,C5,3593.33,146.67
Salvation Army Family Residence,SAFR,10/06/21,R,SARS CoV-2 N2,,50,0,0.48,0,0,,16037,0,1006.SAFR-2,2493.33,Negative,Composite,,,,D5,1613.33,0
Salvation Army Family Residence,SAFR,10/06/21,R,SARS CoV-2 N1,,50,0.15,0.77,0,513.33,,16037,1,1006.SAFR-2,2115.67,Negative,Composite,,,,D5,2566.67,0
Sharpstown International School,SHAS,10/05/21,R,Influenza-B,,50,0,0.48,0,0,,15937,0,1005.SHAS-1,2333.33,Negative,Composite,,,,E9,1613.33,0
Sharpstown International School,SHAS,10/05/21,R,Influenza-A,,50,0,0.48,0,0,,15937,0,1005.SHAS-1,2333.33,Negative,Composite,,,,E9,1613.33,0
Sharpstown International School,SHAS,10/05/21,R,Influenza-B,,50,0,0.46,0,0,,17191,0,1005.SHAS-2,2333.33,Negative,Composite,,,,F9,1540,0
Sharpstown International School,SHAS,10/05/21,R,Influenza-A,,50,0,0.46,0,0,,17191,0,1005.SHAS-2,2333.33,Negative,Composite,,,,F9,1540,0
Sharpview Residence & Rehab,SRRC,10/06/21,R,SARS CoV-2 N2,,50,0,0.51,0,0,,15508,0,1006.SRRC-1,2493.33,Negative,Composite,,,,G5,1686.67,0
Sharpview Residence & Rehab,SRRC,10/06/21,R,SARS CoV-2 N1,,50,0.18,0.79,0,586.67,,15508,1,1006.SRRC-1,2115.67,Negative,Composite,,,,G5,2640,0
Sharpview Residence & Rehab,SRRC,10/06/21,R,SARS CoV-2 N2,,50,0,0.48,0,0,,15786,0,1006.SRRC-2,2493.33,Negative,Composite,,,,H5,1613.33,0
Sharpview Residence & Rehab,SRRC,10/06/21,R,SARS CoV-2 N1,,50,0,0.48,0,0,,15786,0,1006.SRRC-2,2115.67,Negative,Composite,,,,H5,1613.33,0
Star of Hope,SOH,10/06/21,R,SARS CoV-2 N2,433.79,50,0,0.44,0,0,,17670,0,1006.SOH-1,2493.33,Negative,Composite,,,,E5,1466.67,0
Star of Hope,SOH,10/06/21,R,SARS CoV-2 N2,433.79,50,0,0.44,0,0,,17670,0,1006.SOH-1,2493.33,Negative,Composite,,,,E5,1466.67,0
Star of Hope,SOH,10/06/21,R,SARS CoV-2 N1,433.79,50,0.15,0.7,0,513.33,,17670,1,1006.SOH-1,2115.67,Negative,Composite,,,,E5,2346.67,0
Star of Hope,SOH,10/06/21,R,SARS CoV-2 N1,433.79,50,0.15,0.7,0,513.33,,17670,1,1006.SOH-1,2115.67,Negative,Composite,,,,E5,2346.67,0
Star of Hope,SOH,10/06/21,R,SARS CoV-2 N2,381.59,50,0,0.46,0,0,,16945,0,1006.SOH-2,2493.33,Negative,Composite,,,,F5,1540,0
Star of Hope,SOH,10/06/21,R,SARS CoV-2 N2,433.79,50,0,0.46,0,0,,16945,0,1006.SOH-2,2493.33,Negative,Composite,,,,F5,1540,0
Star of Hope,SOH,10/06/21,R,SARS CoV-2 N1,381.59,50,0.15,0.73,0,513.33,,16945,1,1006.SOH-2,2115.67,Negative,Composite,,,,F5,2420,0
Star of Hope,SOH,10/06/21,R,SARS CoV-2 N1,433.79,50,0.15,0.73,0,513.33,,16945,1,1006.SOH-2,2115.67,Negative,Composite,,,,F5,2420,0
Star of Hope Women and Family,STHW,10/06/21,R,SARS CoV-2 N2,,50,0.75,1.98,0.18,2493.33,,10372,3,1006.STHW-1,2493.33,Positive,Composite,,,,A6,6600,586.67
Star of Hope Women and Family,STHW,10/06/21,R,SARS CoV-2 N1,,50,1.76,3.3,0.66,5866.67,,10372,7,1006.STHW-1,2115.67,Positive,Composite,,,,A6,11000,2200
Star of Hope Women and Family,STHW,10/06/21,R,SARS CoV-2 N2,,50,1.32,2.57,0.55,4400,,13767,7,1006.STHW-2,2493.33,Positive,Composite,,,,B6,8580,1833.33
Star of Hope Women and Family,STHW,10/06/21,R,SARS CoV-2 N1,,50,3.3,5.06,1.98,11000,,13767,17,1006.STHW-2,2115.67,Positive,Composite,,,,B6,16866.67,6600
The Bridge Over Troubled Waters,BOTW,10/06/21,R,SARS CoV-2 N2,,50,68.86,76.12,61.82,229533.33,,13691,360,1006.BOTW-1,2493.33,Positive,Composite,,,,C2,253733.33,206066.67
The Bridge Over Troubled Waters,BOTW,10/06/21,R,SARS CoV-2 N1,,50,87.78,95.92,79.86,292600,,13691,457,1006.BOTW-1,2115.67,Positive,Composite,,,,C2,319733.33,266200
The Bridge Over Troubled Waters,BOTW,10/06/21,R,SARS CoV-2 N2,,50,61.38,67.76,55,204600,,15173,355,1006.BOTW-2,2493.33,Positive,Composite,,,,D2,225866.67,183333.33
The Bridge Over Troubled Waters,BOTW,10/06/21,R,SARS CoV-2 N1,,50,68.2,74.8,61.38,227333.33,,15173,394,1006.BOTW-2,2115.67,Positive,Composite,,,,D2,249333.33,204600
